path,relative_path,split,label,width,height,aspect_ratio,file_size_bytes,sha256,dhash64,brightness_mean,edge_variance,is_corrupt,error
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1583_jpg.rf.428d111ebe00ddea2235902757e95384.jpg,valid\leaning_forward\extract1583_jpg.rf.428d111ebe00ddea2235902757e95384.jpg,valid,leaning_forward,1080,720,1.5,31343,1f88a423a4ca4f93e20b926c5cd5c5a6baf6bc35dec63f99266ba50b2bbc064f,979697172e2b6969,110.2195,261.4058,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1584_jpg.rf.1f70540d541faa7a260a140d5cf3a40c.jpg,valid\leaning_forward\extract1584_jpg.rf.1f70540d541faa7a260a140d5cf3a40c.jpg,valid,leaning_forward,1080,720,1.5,31034,ffc2575b0cd0063f3b03bbc0888e15ff350bcf95dadcd9bf04b6461ef168f896,979697172e2b69e9,109.4742,254.3772,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1585_jpg.rf.7e11ea8e29d9c6463e9b87124254e555.jpg,valid\leaning_forward\extract1585_jpg.rf.7e11ea8e29d9c6463e9b87124254e555.jpg,valid,leaning_forward,1080,720,1.5,31206,05cc57ea041cef86dbaa54ef4457298d9826835b5d70cd7912242c2dc539e6d5,979697172e2b69e9,109.4554,255.3683,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1586_jpg.rf.878bc89af4f8ce947998b1cbdb23d4ed.jpg,valid\leaning_forward\extract1586_jpg.rf.878bc89af4f8ce947998b1cbdb23d4ed.jpg,valid,leaning_forward,1080,720,1.5,31583,333b9a42389b2639dd6502b1b901ca8f5ceeb543705aba79f605005ed04ae6b8,979697172e2b69e9,109.6135,266.3695,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1587_jpg.rf.c88ef1fd5c274667a362a84db8ff80b3.jpg,valid\leaning_forward\extract1587_jpg.rf.c88ef1fd5c274667a362a84db8ff80b3.jpg,valid,leaning_forward,1080,720,1.5,31078,9a0655d70a584a6c97633dd17b79acb7d208e46684dd32b88c311a2393af8506,979697172e2b6de8,109.3362,251.2771,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1588_jpg.rf.ff44259e8517f0e073b67377ba14e560.jpg,valid\leaning_forward\extract1588_jpg.rf.ff44259e8517f0e073b67377ba14e560.jpg,valid,leaning_forward,1080,720,1.5,31582,42a0895b219614980e28d3fc007629529fa57c220cd0be0224af406cb0eef753,979697172e6b6d68,108.9255,263.0201,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1589_jpg.rf.0a2567a3ea3b2e3a531557f5f6a61b51.jpg,valid\leaning_forward\extract1589_jpg.rf.0a2567a3ea3b2e3a531557f5f6a61b51.jpg,valid,leaning_forward,1080,720,1.5,31556,0cc37da58a0c7ff8783a07e2e522c5fadfdef0b3c0acc290bf017e4240b2d22f,979697172e6b6d68,109.2188,257.1325,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1590_jpg.rf.2057d1edaa49c8b642300ef984a79623.jpg,valid\leaning_forward\extract1590_jpg.rf.2057d1edaa49c8b642300ef984a79623.jpg,valid,leaning_forward,1080,720,1.5,31246,78737f0c9c9734e4d9d8fdb502235f67fa79716e312cf9a84f097cee72073300,979697172e6b6d6c,108.9741,251.1449,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1591_jpg.rf.a6aa3a4b9187329ead043499850ad767.jpg,valid\leaning_forward\extract1591_jpg.rf.a6aa3a4b9187329ead043499850ad767.jpg,valid,leaning_forward,1080,720,1.5,31493,c50814ba9c098bbf6f5101fa627edef5992b0cb2b8a944f3c94a89f594215881,971e97172e6b6d6c,108.9597,263.0312,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1592_jpg.rf.6171efaa27c334a2faf0d4e970e2e980.jpg,valid\leaning_forward\extract1592_jpg.rf.6171efaa27c334a2faf0d4e970e2e980.jpg,valid,leaning_forward,1080,720,1.5,31555,5a774bfa7c475ca5366217432718cc4c7cfb4783fe7d1e5a0845a279d12b919d,971e9717266f6d6c,109.3685,266.2319,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1593_jpg.rf.9d782aac366c97a86be379cca1b53372.jpg,valid\leaning_forward\extract1593_jpg.rf.9d782aac366c97a86be379cca1b53372.jpg,valid,leaning_forward,1080,720,1.5,31389,a4e6261d4d63e34962e0a8a3dfd34b296db2e506d0a51d7e59300132ab80410f,971e9717266f6d6c,109.6942,259.8998,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1594_jpg.rf.3b3f9df7fd829001cde53897b0735ccf.jpg,valid\leaning_forward\extract1594_jpg.rf.3b3f9df7fd829001cde53897b0735ccf.jpg,valid,leaning_forward,1080,720,1.5,31664,418c6447c82b952cba1b20af7b0047986a800c6a233d1013f5068e4ef3ac662c,971e9717266f6d6c,109.6663,264.3239,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1595_jpg.rf.52ab54e86a6a6e234102cf5e33362666.jpg,valid\leaning_forward\extract1595_jpg.rf.52ab54e86a6a6e234102cf5e33362666.jpg,valid,leaning_forward,1080,720,1.5,30348,ce5217bce1c007853bb0384df28aa8755518e841349410b6b0cae062d137313c,971e9f17266f6d2c,110.2056,231.7203,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1596_jpg.rf.fbd0e6ce21a85372c8509abcbe54cdef.jpg,valid\leaning_forward\extract1596_jpg.rf.fbd0e6ce21a85372c8509abcbe54cdef.jpg,valid,leaning_forward,1080,720,1.5,30260,4d644ec8f354c44df9a5f5e2efcef7592554ed550147bf33c3e5420e4c46e394,971e9f17262f6d6c,111.2122,231.9866,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1597_jpg.rf.0b04609c7a6e033f35fd08ae657676ca.jpg,valid\leaning_forward\extract1597_jpg.rf.0b04609c7a6e033f35fd08ae657676ca.jpg,valid,leaning_forward,1080,720,1.5,30381,16a7d2356c0e9b09b4bcd65fa62492baf73840cbf2aa65abbd111d2b8210b294,971e9f17262f6d64,111.4779,250.2683,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1598_jpg.rf.dee22de593e35d74352b57171cbfd852.jpg,valid\leaning_forward\extract1598_jpg.rf.dee22de593e35d74352b57171cbfd852.jpg,valid,leaning_forward,1080,720,1.5,29100,f2d57c677e09dea89815b804df2199798bee3b5de2f69c0dd81b9d48661b6503,9f1e9b17262f6d64,112.2786,208.1763,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1599_jpg.rf.d5060f87e15bd4fc59aa650e2b9b5005.jpg,valid\leaning_forward\extract1599_jpg.rf.d5060f87e15bd4fc59aa650e2b9b5005.jpg,valid,leaning_forward,1080,720,1.5,28439,8fb2aa5dc3ffc802806711df8bc01a058aa4a4e33ce820863b1ab958c8b63990,9f9e9b1736276d64,114.1024,201.904,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1600_jpg.rf.38d83ffd679ab5facc304955d8e7d9ec.jpg,valid\leaning_forward\extract1600_jpg.rf.38d83ffd679ab5facc304955d8e7d9ec.jpg,valid,leaning_forward,1080,720,1.5,29253,23c0fce2de93d6bfedf8c24b78519f071ce152024360c33ad3b58f28932b3526,9b9e9a1737276d64,114.3085,213.4319,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1601_jpg.rf.f8bf7982bbc27ca0a0913ce7e00a5e6e.jpg,valid\leaning_forward\extract1601_jpg.rf.f8bf7982bbc27ca0a0913ce7e00a5e6e.jpg,valid,leaning_forward,1080,720,1.5,28233,8d78dba81ad0ccfe69765c95a9c7896d6ed5dadd8de33fa66c98e1e33ade562b,9b9f9a1717276d64,115.0466,196.2699,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1602_jpg.rf.967095a4795a04e8d452f106af703fed.jpg,valid\leaning_forward\extract1602_jpg.rf.967095a4795a04e8d452f106af703fed.jpg,valid,leaning_forward,1080,720,1.5,28278,f6c4296f592f70ad09704bce08e9da20ad8b51a71b0d74f32046464a555c22f0,939f9ad717276d65,116.2157,197.9231,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1603_jpg.rf.a71c974511a831ee63fa2acc3132cb0b.jpg,valid\leaning_forward\extract1603_jpg.rf.a71c974511a831ee63fa2acc3132cb0b.jpg,valid,leaning_forward,1080,720,1.5,28018,67f0985f937264ce6391f00f2d3a5c02ff9f3e31812ee2589d3e1e21bd3c888e,939f9adf17272d65,117.2335,195.3044,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1604_jpg.rf.b6bd9002b3992f22a2ae7eaa3dbcca93.jpg,valid\leaning_forward\extract1604_jpg.rf.b6bd9002b3992f22a2ae7eaa3dbcca93.jpg,valid,leaning_forward,1080,720,1.5,27787,73a1c773266179cd8d1b9e7bfe3d3e5c27c7a804061a6597570b65fdb2b8fd2d,d39f9adf17272d65,118.5003,192.5216,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1605_jpg.rf.9457d4c883204a949aad1ec3411821fa.jpg,valid\leaning_forward\extract1605_jpg.rf.9457d4c883204a949aad1ec3411821fa.jpg,valid,leaning_forward,1080,720,1.5,26970,f4dd20337a87f5021b6b79177301392d7747d2a90f61f0c96bfce53630fc40ba,d39f9edb17272d65,120.1537,182.6758,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1606_jpg.rf.f0c5663d3cbe42c1ef0b82038db61d36.jpg,valid\leaning_forward\extract1606_jpg.rf.f0c5663d3cbe42c1ef0b82038db61d36.jpg,valid,leaning_forward,1080,720,1.5,26025,6723e9ee1e9bf2cba4dac3abb7081677f81d2826b140a35aa7c096296ddcee6e,539f9edb1737276d,122.4032,170.9397,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1607_jpg.rf.c2c395bd501730a005aff2e209a1853d.jpg,valid\leaning_forward\extract1607_jpg.rf.c2c395bd501730a005aff2e209a1853d.jpg,valid,leaning_forward,1080,720,1.5,27655,5dfadea034d7bfe4ef195d8c46555b5648df70e8e1399309815b6a3ead865ffe,539f9eda1737276d,122.457,195.1007,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1608_jpg.rf.b4c12c2a3bfc73e63192d6e68acf4c16.jpg,valid\leaning_forward\extract1608_jpg.rf.b4c12c2a3bfc73e63192d6e68acf4c16.jpg,valid,leaning_forward,1080,720,1.5,28915,e785337e7820bd3fac5becff1869656b97357149303ef80107f3ee2e8ef25c6e,57939e9a1737276d,121.6475,223.3889,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1609_jpg.rf.09fc4b85d0c85c728d371fd15ca34e1f.jpg,valid\leaning_forward\extract1609_jpg.rf.09fc4b85d0c85c728d371fd15ca34e1f.jpg,valid,leaning_forward,1080,720,1.5,27697,4e84ea2e823b524c75338444174a4eb3e6cbf616580ef945bc9d985492b8dc87,57979e9a1737276d,119.0168,190.8009,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1610_jpg.rf.ade4482101c7045e415ed6f8690aa53d.jpg,valid\leaning_forward\extract1610_jpg.rf.ade4482101c7045e415ed6f8690aa53d.jpg,valid,leaning_forward,1080,720,1.5,27975,572ae24bfddde5384e70f99fd0d9dce5fbe81951a6d92f5cc0b96279f7eaebbd,539f9e9b17262f6d,117.4442,196.8574,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1611_jpg.rf.eeaf7e053ef7e8eb855930c59401a68b.jpg,valid\leaning_forward\extract1611_jpg.rf.eeaf7e053ef7e8eb855930c59401a68b.jpg,valid,leaning_forward,1080,720,1.5,28636,22bc11314ecbf23cf5b08877167238ce955bd3e394f25850dc253d75c5c4823b,539f9e9b17262f6d,116.9545,221.8116,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1612_jpg.rf.57338c99f0a131cc1d1921fefa964779.jpg,valid\leaning_forward\extract1612_jpg.rf.57338c99f0a131cc1d1921fefa964779.jpg,valid,leaning_forward,1080,720,1.5,29000,c231170c7e1cb3593621ad30fd1eff3e433011cf16c6f3ae29c16b5ab47c16e8,53979e9b17262f6d,116.6195,218.8857,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1613_jpg.rf.958a7c9fcdc8d3b49a12b47a122685f6.jpg,valid\leaning_forward\extract1613_jpg.rf.958a7c9fcdc8d3b49a12b47a122685f6.jpg,valid,leaning_forward,1080,720,1.5,28935,7ab66ea064a7c60879fb8b13044a20e7d9bbfe774f31a56866d3027fac15baa9,53979e9f17262f6d,116.7656,222.4598,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1614_jpg.rf.93125e792f1cf9c6ffdf22aa424cacee.jpg,valid\leaning_forward\extract1614_jpg.rf.93125e792f1cf9c6ffdf22aa424cacee.jpg,valid,leaning_forward,1080,720,1.5,28352,536c2c470b9de2279a8d57d622dc908a24fe22d308efc31da254671bb17e57e0,57979e9f17262f6d,117.5293,217.2963,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1615_jpg.rf.1c89ec6aa4e4972aaa58b584953f3911.jpg,valid\leaning_forward\extract1615_jpg.rf.1c89ec6aa4e4972aaa58b584953f3911.jpg,valid,leaning_forward,1080,720,1.5,28403,0acc00a56c3fa72ae5d326cada80ed5f6e5f03c0a3ece0d91e1c2c2326e532ad,57979e9f17262f6d,117.9601,215.5437,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1616_jpg.rf.6988793ba204b298a9d3f6ad4869a1ac.jpg,valid\leaning_forward\extract1616_jpg.rf.6988793ba204b298a9d3f6ad4869a1ac.jpg,valid,leaning_forward,1080,720,1.5,28410,bf028851f861094dfb75bfec0a8b4484bdfa784f5d5ac4dc092ed2e37a47d687,57979e9f17262f6d,117.9194,224.3516,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1617_jpg.rf.5ef56f6b838b080bcd977e57307f96fd.jpg,valid\leaning_forward\extract1617_jpg.rf.5ef56f6b838b080bcd977e57307f96fd.jpg,valid,leaning_forward,1080,720,1.5,27942,52e64a54921cd95b2ae5e24f0cbc797181f472e9798a7b440f939d39e161f315,57979e9f17262f6d,118.6028,209.9663,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1618_jpg.rf.a3143d1b2345603ff5b83b18d35b3f84.jpg,valid\leaning_forward\extract1618_jpg.rf.a3143d1b2345603ff5b83b18d35b3f84.jpg,valid,leaning_forward,1080,720,1.5,28141,fce491a3515502a5ba8bd745a91a14804b6d9d173fea3d8b781eb9c07fa10b5b,57979e9f17262b6d,118.7318,217.3914,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1619_jpg.rf.0be28d6bcd53c2e65a980ab280e41d85.jpg,valid\leaning_forward\extract1619_jpg.rf.0be28d6bcd53c2e65a980ab280e41d85.jpg,valid,leaning_forward,1080,720,1.5,27426,f1c510c60dc03c63b81357946d2304fe450555de6fb0e82dc2520a21eacf5445,57979e97172e2b6d,118.9657,196.0083,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1620_jpg.rf.2b076c92c40d386beac275feb68835ce.jpg,valid\leaning_forward\extract1620_jpg.rf.2b076c92c40d386beac275feb68835ce.jpg,valid,leaning_forward,1080,720,1.5,27181,d3f84543352687a1457c33f6f3b4b914262b562dbe5e60c1e570ced3c0224a87,57979e97172f296d,116.8138,192.5227,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1621_jpg.rf.01f129f39fdb03a6c5134464741bd0e2.jpg,valid\leaning_forward\extract1621_jpg.rf.01f129f39fdb03a6c5134464741bd0e2.jpg,valid,leaning_forward,1080,720,1.5,27223,4f86566a840bcf0420f611efc40ff4c71f6f1de85da231c5a93eaa596122d74f,57979e96172d2969,114.7443,185.6301,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1622_jpg.rf.a33687f970ce6fb2cd60e3f959a03ba3.jpg,valid\leaning_forward\extract1622_jpg.rf.a33687f970ce6fb2cd60e3f959a03ba3.jpg,valid,leaning_forward,1080,720,1.5,27082,28e7cb55c7ae46ba1d3bc3fd0cb707f73e6c80ec6e57984c2729e0ef1e764bd3,57971e96972f2b69,113.1481,181.132,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1623_jpg.rf.736421575763b65b9de5e58083ff0d51.jpg,valid\leaning_forward\extract1623_jpg.rf.736421575763b65b9de5e58083ff0d51.jpg,valid,leaning_forward,1080,720,1.5,26925,ef8469ea137b23396695cdba523539b5468e5c18d96777b5fcfa8e72f9ce6c9f,871796969f2f2b69,113.4358,179.9703,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1624_jpg.rf.6efa44856deef65968d82e49c4bdff67.jpg,valid\leaning_forward\extract1624_jpg.rf.6efa44856deef65968d82e49c4bdff67.jpg,valid,leaning_forward,1080,720,1.5,27393,2939930fafc386af8c62bd2f11de536034e1de6d9b72801673738cbc43092fcb,c79796961f2f2b2b,115.2992,184.9577,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1625_jpg.rf.d160de16b4bbc1b07f7693c5b9d0d0d1.jpg,valid\leaning_forward\extract1625_jpg.rf.d160de16b4bbc1b07f7693c5b9d0d0d1.jpg,valid,leaning_forward,1080,720,1.5,26840,f89a78b7d0864dbeb96efb05c06788a4c2c964f4001b5ec740428edf1d561893,cfd7d6d61f2f2b2b,114.8784,180.5485,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1626_jpg.rf.ae8648bb2521435113072fb6154f0d32.jpg,valid\leaning_forward\extract1626_jpg.rf.ae8648bb2521435113072fb6154f0d32.jpg,valid,leaning_forward,1080,720,1.5,26784,3eb2e696f359fa1195167af8cc0e37ea48e31601ac21e8b5baa6b23f234ec3bf,4fdf56d61f2f2b2b,115.5391,184.9153,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1627_jpg.rf.dd2dd54a2b77041b0785c8830b169888.jpg,valid\leaning_forward\extract1627_jpg.rf.dd2dd54a2b77041b0785c8830b169888.jpg,valid,leaning_forward,1080,720,1.5,26289,6eafe9256e153bd697b8e9ab71ec201757c8685cd68ad88a44ef047c07595694,6fdf5cd61f2f2b2b,116.5987,180.0776,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1628_jpg.rf.9e1e48cc6893e160831a9062f445b3f3.jpg,valid\leaning_forward\extract1628_jpg.rf.9e1e48cc6893e160831a9062f445b3f3.jpg,valid,leaning_forward,1080,720,1.5,26175,ce261a645dfce91c0ac8fff51cc40b5d89fdf9c507232e4c41e756166ef328da,6fdf5cd41f2f2b2b,117.6913,179.5152,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1629_jpg.rf.e2fcef59d5cf1b146e27e360cdecec36.jpg,valid\leaning_forward\extract1629_jpg.rf.e2fcef59d5cf1b146e27e360cdecec36.jpg,valid,leaning_forward,1080,720,1.5,26520,c24bc9328d0cf6689064af026a2592fa91278033156052fe3193d999e12f6b6a,6fcf5cd59f2f2b2b,118.6582,182.1447,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1634_jpg.rf.4ea37bdf3ec63ed06ea95d38008bfa35.jpg,valid\leaning_forward\extract1634_jpg.rf.4ea37bdf3ec63ed06ea95d38008bfa35.jpg,valid,leaning_forward,1080,720,1.5,28082,31f84a585237a9f00fa3f6cea253fc3a1cc4e48c89d1b5eafb055e919b4b254e,4fd75ed59f2e2b6b,117.3875,198.2133,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1637_jpg.rf.0e0083d881edf9976cc8223c8e3b1cf7.jpg,valid\leaning_forward\extract1637_jpg.rf.0e0083d881edf9976cc8223c8e3b1cf7.jpg,valid,leaning_forward,1080,720,1.5,27222,5bc9fbd219d998266c158e84e27e22abf7b31d803faab5587414afb2f5dfe720,6f975ed5972a2b6b,115.1771,188.3556,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1672_jpg.rf.3a99e14157af84dd672a2eb3d6cf858e.jpg,valid\leaning_forward\extract1672_jpg.rf.3a99e14157af84dd672a2eb3d6cf858e.jpg,valid,leaning_forward,1080,720,1.5,26953,75143eadd15ee4f0fe3258ee1fe717b936fc514310e95b6a38dd4acd6429bc9b,dbdf1a4f0f272535,113.1264,182.6365,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1677_jpg.rf.f295001ad310010b016b04dd59421e4f.jpg,valid\leaning_forward\extract1677_jpg.rf.f295001ad310010b016b04dd59421e4f.jpg,valid,leaning_forward,1080,720,1.5,28663,a71b9c3fd1f249959b021783252697866f92f7ba379b16975f215fb316f5e31d,df1e4b0f27253535,117.707,228.5272,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1678_jpg.rf.3cbecd7ef9ae3120e9859ae6e0cbf0a4.jpg,valid\leaning_forward\extract1678_jpg.rf.3cbecd7ef9ae3120e9859ae6e0cbf0a4.jpg,valid,leaning_forward,1080,720,1.5,30617,13488247ca467f2570f41fc8690c8b01bbd124d36c4e87a4fdf29c7987e79620,df1e4b0f27253535,115.0255,279.5262,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1679_jpg.rf.1c5490a5d47346b67cfb4cd6048cafa5.jpg,valid\leaning_forward\extract1679_jpg.rf.1c5490a5d47346b67cfb4cd6048cafa5.jpg,valid,leaning_forward,1080,720,1.5,30678,0d9af236fbd0832e985201620c34d776665bb28e33adb6323d8e112a670954dd,df1e4b0f27253535,115.8792,268.9275,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1680_jpg.rf.875c8e5794107b6460b988892c509664.jpg,valid\leaning_forward\extract1680_jpg.rf.875c8e5794107b6460b988892c509664.jpg,valid,leaning_forward,1080,720,1.5,30251,ec875c3315f687506e8a972deb6d6c5366c6772b05011a3a54a7965c955d9100,df1e4b0f27253535,116.959,263.611,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1681_jpg.rf.088d80628e5ec7d9d5aab2a5fd129ffb.jpg,valid\leaning_forward\extract1681_jpg.rf.088d80628e5ec7d9d5aab2a5fd129ffb.jpg,valid,leaning_forward,1080,720,1.5,29786,388f153910c72181c6dcb5d4bac25426f4c8d5864f7d4313d9a1f23e744fa439,df1e4b0f27253535,117.8481,246.9779,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1682_jpg.rf.79fa01489e04ff9a783141b17f37b296.jpg,valid\leaning_forward\extract1682_jpg.rf.79fa01489e04ff9a783141b17f37b296.jpg,valid,leaning_forward,1080,720,1.5,28766,f9c7319010a50d0167cce862f82569d0b9a5a3dd1bf04274c79959b9ad3c7cb0,df1e5b0f27273535,118.1427,238.4573,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1683_jpg.rf.1a803b2ccddc55baaee82c7af43f14ab.jpg,valid\leaning_forward\extract1683_jpg.rf.1a803b2ccddc55baaee82c7af43f14ab.jpg,valid,leaning_forward,1080,720,1.5,27898,9e19e38a5bf0d85bca3519e7b2fc3c3e85d59916a927057df9c14b477dcb15bd,df1e5b0f2f2f2535,118.3387,216.629,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1684_jpg.rf.4b975faf6214e87b177d80b9ef27555c.jpg,valid\leaning_forward\extract1684_jpg.rf.4b975faf6214e87b177d80b9ef27555c.jpg,valid,leaning_forward,1080,720,1.5,27479,8aae3dfd42facb665b7b47ceff7fedb050beb1515f10d909c61fd026dbb84fe3,df1e5b0f2f2b2135,118.7152,201.9092,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract1685_jpg.rf.1e6ffcdf0a689baf0604d4de169759fc.jpg,valid\leaning_forward\extract1685_jpg.rf.1e6ffcdf0a689baf0604d4de169759fc.jpg,valid,leaning_forward,1080,720,1.5,28059,7fece368923519a0279b522fd64c8d747b0ae74a7813adfa5447a10e738ce339,9f1e9b1f2f2b2131,118.7549,218.7258,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract2101_jpg.rf.73c4a24ce9ce73c8defc8ff5edac123e.jpg,valid\leaning_forward\extract2101_jpg.rf.73c4a24ce9ce73c8defc8ff5edac123e.jpg,valid,leaning_forward,1080,720,1.5,28737,bdb700d17b8bdb377c46bd621f82c2952c727bf5882f7fd0cefcbdd195020294,97979695172b2b69,112.2234,226.9804,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract2102_jpg.rf.8d2479d960ce97a54d85058388c0d915.jpg,valid\leaning_forward\extract2102_jpg.rf.8d2479d960ce97a54d85058388c0d915.jpg,valid,leaning_forward,1080,720,1.5,28517,3c0c4314dc95455d3fc4d079c5a5f50220d02e99e8ae3c0ed20cfe6148840583,97979695172b2b69,111.766,226.0414,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract2103_jpg.rf.ad90a3a9598e693f7e8d6a9ee34d67e2.jpg,valid\leaning_forward\extract2103_jpg.rf.ad90a3a9598e693f7e8d6a9ee34d67e2.jpg,valid,leaning_forward,1080,720,1.5,28032,ea1ca39220698e6bd6076f22ea5a95b15ea67533b375bf3ada809f58f100558b,97979695172b2b69,111.4509,217.3626,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract2104_jpg.rf.4f602b412a2e4da807517069e1050a51.jpg,valid\leaning_forward\extract2104_jpg.rf.4f602b412a2e4da807517069e1050a51.jpg,valid,leaning_forward,1080,720,1.5,27943,59148e10325ab81069148a886dfa830dd0bff884c049c729773988735969d8e2,97979697172b2b69,111.0445,216.3145,False,
D:\.Candra\Project\TA\Sitting Posture Classification.v5i.folder\valid\leaning_forward\extract2105_jpg.rf.8113de9c72df117ce99287b186eabd6c.jpg,valid\leaning_forward\extract2105_jpg.rf.8113de9c72df117ce99287b186eabd6c.jpg,valid,leaning_forward,1080,720,1.5,27766,6c8cfba7b12307d19e14d1fd9381c67ae01c14593ab1cca7458a816c03d9c5e6,97979697172f2969,110.8908,210.5329,False,
