type,distance,split_a,label_a,path_a,split_b,label_b,path_b,note
near_duplicate,5,train,leaning_left,train\leaning_left\extract1874_jpg.rf.c2c957d2c405f0ffde20cf703cd38142.jpg,valid,leaning_forward,valid\leaning_forward\extract0653_jpg.rf.5efbe415ad24551340226bc58e3fb15c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1874_jpg.rf.c2c957d2c405f0ffde20cf703cd38142.jpg,valid,leaning_forward,valid\leaning_forward\extract0654_jpg.rf.ff2aa4f4fc882e3224fc7e34b7817a0e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1875_jpg.rf.0f8fd7cd730924638940e4d494059582.jpg,valid,leaning_forward,valid\leaning_forward\extract0652_jpg.rf.ae0248662d3a4b5809edb4dc050c16b0.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1875_jpg.rf.0f8fd7cd730924638940e4d494059582.jpg,valid,leaning_forward,valid\leaning_forward\extract0653_jpg.rf.5efbe415ad24551340226bc58e3fb15c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1875_jpg.rf.0f8fd7cd730924638940e4d494059582.jpg,valid,leaning_forward,valid\leaning_forward\extract0654_jpg.rf.ff2aa4f4fc882e3224fc7e34b7817a0e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1877_jpg.rf.81d442af1e0fe0eb94b30b0d33edb8ea.jpg,valid,leaning_forward,valid\leaning_forward\extract0652_jpg.rf.ae0248662d3a4b5809edb4dc050c16b0.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1877_jpg.rf.81d442af1e0fe0eb94b30b0d33edb8ea.jpg,valid,leaning_forward,valid\leaning_forward\extract0653_jpg.rf.5efbe415ad24551340226bc58e3fb15c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1877_jpg.rf.81d442af1e0fe0eb94b30b0d33edb8ea.jpg,valid,leaning_forward,valid\leaning_forward\extract0654_jpg.rf.ff2aa4f4fc882e3224fc7e34b7817a0e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1879_jpg.rf.c11e273a7edafa7edd25568f3b8f9998.jpg,valid,leaning_forward,valid\leaning_forward\extract0652_jpg.rf.ae0248662d3a4b5809edb4dc050c16b0.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1879_jpg.rf.c11e273a7edafa7edd25568f3b8f9998.jpg,valid,leaning_forward,valid\leaning_forward\extract0653_jpg.rf.5efbe415ad24551340226bc58e3fb15c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1879_jpg.rf.c11e273a7edafa7edd25568f3b8f9998.jpg,valid,leaning_forward,valid\leaning_forward\extract0654_jpg.rf.ff2aa4f4fc882e3224fc7e34b7817a0e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1880_jpg.rf.419e1e101e06f838e152c4c207245910.jpg,valid,leaning_forward,valid\leaning_forward\extract0652_jpg.rf.ae0248662d3a4b5809edb4dc050c16b0.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1880_jpg.rf.419e1e101e06f838e152c4c207245910.jpg,valid,leaning_forward,valid\leaning_forward\extract0653_jpg.rf.5efbe415ad24551340226bc58e3fb15c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1880_jpg.rf.419e1e101e06f838e152c4c207245910.jpg,valid,leaning_forward,valid\leaning_forward\extract0654_jpg.rf.ff2aa4f4fc882e3224fc7e34b7817a0e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1883_jpg.rf.eba5991472439f03ceb5532d8c945ea9.jpg,valid,leaning_forward,valid\leaning_forward\extract0652_jpg.rf.ae0248662d3a4b5809edb4dc050c16b0.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1883_jpg.rf.eba5991472439f03ceb5532d8c945ea9.jpg,valid,leaning_forward,valid\leaning_forward\extract0653_jpg.rf.5efbe415ad24551340226bc58e3fb15c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1883_jpg.rf.eba5991472439f03ceb5532d8c945ea9.jpg,valid,leaning_forward,valid\leaning_forward\extract0654_jpg.rf.ff2aa4f4fc882e3224fc7e34b7817a0e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1884_jpg.rf.9d42ca0f49402cba1e781cb03d7a47e9.jpg,valid,leaning_forward,valid\leaning_forward\extract0652_jpg.rf.ae0248662d3a4b5809edb4dc050c16b0.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1884_jpg.rf.9d42ca0f49402cba1e781cb03d7a47e9.jpg,valid,leaning_forward,valid\leaning_forward\extract0653_jpg.rf.5efbe415ad24551340226bc58e3fb15c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract1884_jpg.rf.9d42ca0f49402cba1e781cb03d7a47e9.jpg,valid,leaning_forward,valid\leaning_forward\extract0654_jpg.rf.ff2aa4f4fc882e3224fc7e34b7817a0e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract2487_jpg.rf.0eefea2822ead186d9d1698ede434719.jpg,valid,leaning_forward,valid\leaning_forward\extract2104_jpg.rf.4f602b412a2e4da807517069e1050a51.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract2950_jpg.rf.9e90cf86fe50e1914c9d70fd50d8c4a7.jpg,valid,leaning_backward,valid\leaning_backward\extract3239_jpg.rf.31ca1d7fa3b522fd85b18ac80f57e0b5.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract2950_jpg.rf.9e90cf86fe50e1914c9d70fd50d8c4a7.jpg,valid,leaning_forward,valid\leaning_forward\extract3161_jpg.rf.1472d45f472b36c687c87279e8a8a0af.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract2950_jpg.rf.9e90cf86fe50e1914c9d70fd50d8c4a7.jpg,valid,leaning_forward,valid\leaning_forward\extract3162_jpg.rf.f3c2fda15b018a521878c481646116b1.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract2951_jpg.rf.993d16fbd8f6cc8e31e62466b481e0a7.jpg,valid,leaning_forward,valid\leaning_forward\extract3160_jpg.rf.46bd4f6ebf550d3885421530dbe9166e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract2952_jpg.rf.05eecffd7ebbf6da7fd7b1499920b92e.jpg,valid,leaning_forward,valid\leaning_forward\extract3160_jpg.rf.46bd4f6ebf550d3885421530dbe9166e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract3313_jpg.rf.372591470493b4746c560927eaa5f985.jpg,valid,leaning_forward,valid\leaning_forward\extract3160_jpg.rf.46bd4f6ebf550d3885421530dbe9166e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract3480_jpg.rf.51c22b53b9e5746f78fecc514f147211.jpg,valid,leaning_forward,valid\leaning_forward\extract3482_jpg.rf.a30adb6e3842ebc18f534ced5822b94c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\extract3486_jpg.rf.dfe9b359bd450bf7aca1fcbc3fc4de63.jpg,valid,leaning_forward,valid\leaning_forward\extract3489_jpg.rf.19648bdb72108f072071e457a0095df7.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb0052_jpg.rf.7b0121ba9d6a63b72294e631a92f34d9.jpg,valid,leaning_forward,valid\leaning_forward\mb0022_jpg.rf.1776eebe1f5522fc19d79661782579a7.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20059_jpg.rf.a40b51f8293b6c91cb3dd0f4d0ece393.jpg,valid,leaning_forward,valid\leaning_forward\mb20062_jpg.rf.7553bee570fb509a56f218c1e7bd375b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20061_jpg.rf.4a97a301f937d387d55461e19b26cfe9.jpg,valid,leaning_forward,valid\leaning_forward\mb20009_jpg.rf.a3cb07dfb8de004ba090d485f8d18cf0.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20082_jpg.rf.9017b6c371c8af1a0b3302de73b4f9f0.jpg,valid,leaning_forward,valid\leaning_forward\mb20099_jpg.rf.52741bccd87793f73412bbc9f110be1e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20082_jpg.rf.9017b6c371c8af1a0b3302de73b4f9f0.jpg,valid,leaning_forward,valid\leaning_forward\mb20100_jpg.rf.ae91737ee85824bfc9527311a89e4ac2.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20082_jpg.rf.9017b6c371c8af1a0b3302de73b4f9f0.jpg,valid,leaning_forward,valid\leaning_forward\mb20101_jpg.rf.655e858a1330f4f649ef688d46f7604b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20082_jpg.rf.9017b6c371c8af1a0b3302de73b4f9f0.jpg,valid,leaning_forward,valid\leaning_forward\mb20102_jpg.rf.4114e3179b727315d65a8b4f53786467.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20082_jpg.rf.9017b6c371c8af1a0b3302de73b4f9f0.jpg,valid,leaning_forward,valid\leaning_forward\mb20103_jpg.rf.32a4b031dd59993965adce84b6d11300.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20082_jpg.rf.9017b6c371c8af1a0b3302de73b4f9f0.jpg,valid,leaning_forward,valid\leaning_forward\mb20104_jpg.rf.eb73c224391da3c3c4234a938d8dee82.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20082_jpg.rf.9017b6c371c8af1a0b3302de73b4f9f0.jpg,valid,leaning_forward,valid\leaning_forward\mb20105_jpg.rf.5f01df30cfe5dac58dee7e855cac0f3e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20082_jpg.rf.9017b6c371c8af1a0b3302de73b4f9f0.jpg,valid,leaning_forward,valid\leaning_forward\mb20106_jpg.rf.88c5e739a031a1201feabeb536b74a3d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20082_jpg.rf.9017b6c371c8af1a0b3302de73b4f9f0.jpg,valid,leaning_forward,valid\leaning_forward\mb20107_jpg.rf.6b5209a90947a44a1ddfa27695e2ada5.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20087_jpg.rf.2776ab3b1dc5dc32e2d70f068923e3f6.jpg,valid,leaning_forward,valid\leaning_forward\mb20099_jpg.rf.52741bccd87793f73412bbc9f110be1e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20087_jpg.rf.2776ab3b1dc5dc32e2d70f068923e3f6.jpg,valid,leaning_forward,valid\leaning_forward\mb20100_jpg.rf.ae91737ee85824bfc9527311a89e4ac2.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20087_jpg.rf.2776ab3b1dc5dc32e2d70f068923e3f6.jpg,valid,leaning_forward,valid\leaning_forward\mb20101_jpg.rf.655e858a1330f4f649ef688d46f7604b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20087_jpg.rf.2776ab3b1dc5dc32e2d70f068923e3f6.jpg,valid,leaning_forward,valid\leaning_forward\mb20102_jpg.rf.4114e3179b727315d65a8b4f53786467.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20087_jpg.rf.2776ab3b1dc5dc32e2d70f068923e3f6.jpg,valid,leaning_forward,valid\leaning_forward\mb20103_jpg.rf.32a4b031dd59993965adce84b6d11300.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20087_jpg.rf.2776ab3b1dc5dc32e2d70f068923e3f6.jpg,valid,leaning_forward,valid\leaning_forward\mb20104_jpg.rf.eb73c224391da3c3c4234a938d8dee82.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20087_jpg.rf.2776ab3b1dc5dc32e2d70f068923e3f6.jpg,valid,leaning_forward,valid\leaning_forward\mb20105_jpg.rf.5f01df30cfe5dac58dee7e855cac0f3e.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20087_jpg.rf.2776ab3b1dc5dc32e2d70f068923e3f6.jpg,valid,leaning_forward,valid\leaning_forward\mb20106_jpg.rf.88c5e739a031a1201feabeb536b74a3d.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20087_jpg.rf.2776ab3b1dc5dc32e2d70f068923e3f6.jpg,valid,leaning_forward,valid\leaning_forward\mb20107_jpg.rf.6b5209a90947a44a1ddfa27695e2ada5.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20201_jpg.rf.4fdebc1ad45c9250b795e3c1a3a64394.jpg,valid,leaning_forward,valid\leaning_forward\mb20196_jpg.rf.b01bcd70521012dcfd174424f3adf398.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20201_jpg.rf.4fdebc1ad45c9250b795e3c1a3a64394.jpg,valid,leaning_forward,valid\leaning_forward\mb20197_jpg.rf.769eb8d62b81eac0ea424458f18b2ef4.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20202_jpg.rf.6f80b15e944d471e27a7569cefd0551a.jpg,valid,leaning_forward,valid\leaning_forward\mb20196_jpg.rf.b01bcd70521012dcfd174424f3adf398.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20202_jpg.rf.6f80b15e944d471e27a7569cefd0551a.jpg,valid,leaning_forward,valid\leaning_forward\mb20197_jpg.rf.769eb8d62b81eac0ea424458f18b2ef4.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_left,train\leaning_left\mb20208_jpg.rf.1a28a1b7061e6e20dbb06ce82a8890a8.jpg,valid,leaning_forward,valid\leaning_forward\mb20199_jpg.rf.129d72189f1045ca419a04b756e1ae82.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0453_jpg.rf.c8df83e57b2e64888587a58d600f2da5.jpg,valid,leaning_forward,valid\leaning_forward\extract0446_jpg.rf.14b663db6b266ea77deb9b1b51f1867a.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0453_jpg.rf.c8df83e57b2e64888587a58d600f2da5.jpg,valid,leaning_forward,valid\leaning_forward\extract0837_jpg.rf.9d04b88941cbb256d626d2f78985ff37.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0455_jpg.rf.8bec4f9403fcbe7482bd079b51d1a7b5.jpg,valid,leaning_forward,valid\leaning_forward\extract0444_jpg.rf.f35e981bf553d195742462757ecca5ca.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0455_jpg.rf.8bec4f9403fcbe7482bd079b51d1a7b5.jpg,valid,leaning_forward,valid\leaning_forward\extract0839_jpg.rf.30cb371cf1f3993953a2ff2c85142cd6.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0455_jpg.rf.8bec4f9403fcbe7482bd079b51d1a7b5.jpg,valid,leaning_forward,valid\leaning_forward\extract0854_jpg.rf.a335837b35eed0d9e4c569046ac75797.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0455_jpg.rf.8bec4f9403fcbe7482bd079b51d1a7b5.jpg,valid,leaning_forward,valid\leaning_forward\extract0855_jpg.rf.3d2871528991eccd6c7541a22195326b.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0455_jpg.rf.8bec4f9403fcbe7482bd079b51d1a7b5.jpg,valid,leaning_forward,valid\leaning_forward\extract0857_jpg.rf.16d401d95bd09af6f151b6b436b789ca.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0458_jpg.rf.c6803d25aa3d6343d8e1c91a6f6abecd.jpg,valid,leaning_forward,valid\leaning_forward\extract0451_jpg.rf.04c753f888d3f10757261693477cd5f7.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0458_jpg.rf.c6803d25aa3d6343d8e1c91a6f6abecd.jpg,valid,leaning_forward,valid\leaning_forward\extract0452_jpg.rf.c4a58515b42b781aff264f10078bc0d4.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0458_jpg.rf.c6803d25aa3d6343d8e1c91a6f6abecd.jpg,valid,leaning_forward,valid\leaning_forward\extract0764_jpg.rf.4efd1070c068bec9446163e3978946d4.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0459_jpg.rf.f04d1e789264488ea3d9ca9083bb59fc.jpg,valid,leaning_forward,valid\leaning_forward\extract0448_jpg.rf.1f5588b40277d832fe085ccc6e778970.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0459_jpg.rf.f04d1e789264488ea3d9ca9083bb59fc.jpg,valid,leaning_forward,valid\leaning_forward\extract0449_jpg.rf.67eebe4a0cfb71b73541865fe2502b91.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0460_jpg.rf.74c9b507785f4b1f87c9999a91cf0e47.jpg,valid,leaning_forward,valid\leaning_forward\extract0448_jpg.rf.1f5588b40277d832fe085ccc6e778970.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0460_jpg.rf.74c9b507785f4b1f87c9999a91cf0e47.jpg,valid,leaning_forward,valid\leaning_forward\extract0449_jpg.rf.67eebe4a0cfb71b73541865fe2502b91.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0461_jpg.rf.6718b71cd8802283ad20de29ff8b97af.jpg,valid,leaning_forward,valid\leaning_forward\extract0451_jpg.rf.04c753f888d3f10757261693477cd5f7.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0461_jpg.rf.6718b71cd8802283ad20de29ff8b97af.jpg,valid,leaning_forward,valid\leaning_forward\extract0452_jpg.rf.c4a58515b42b781aff264f10078bc0d4.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0462_jpg.rf.389634219f7b82f0a25325c5ea05dcbb.jpg,valid,leaning_forward,valid\leaning_forward\extract0448_jpg.rf.1f5588b40277d832fe085ccc6e778970.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0462_jpg.rf.389634219f7b82f0a25325c5ea05dcbb.jpg,valid,leaning_forward,valid\leaning_forward\extract0449_jpg.rf.67eebe4a0cfb71b73541865fe2502b91.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0463_jpg.rf.966f743e961dde02fddc5ae123b71f23.jpg,valid,leaning_forward,valid\leaning_forward\extract0448_jpg.rf.1f5588b40277d832fe085ccc6e778970.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0463_jpg.rf.966f743e961dde02fddc5ae123b71f23.jpg,valid,leaning_forward,valid\leaning_forward\extract0449_jpg.rf.67eebe4a0cfb71b73541865fe2502b91.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0464_jpg.rf.69533055934b134f26bbfa6def5caf08.jpg,valid,leaning_forward,valid\leaning_forward\extract0448_jpg.rf.1f5588b40277d832fe085ccc6e778970.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0464_jpg.rf.69533055934b134f26bbfa6def5caf08.jpg,valid,leaning_forward,valid\leaning_forward\extract0449_jpg.rf.67eebe4a0cfb71b73541865fe2502b91.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0465_jpg.rf.fc324e39a3d2d455e107f575f3476ca9.jpg,valid,leaning_forward,valid\leaning_forward\extract0448_jpg.rf.1f5588b40277d832fe085ccc6e778970.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0465_jpg.rf.fc324e39a3d2d455e107f575f3476ca9.jpg,valid,leaning_forward,valid\leaning_forward\extract0449_jpg.rf.67eebe4a0cfb71b73541865fe2502b91.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0466_jpg.rf.4ee4c75baa3049128015ede86b4dd046.jpg,valid,leaning_forward,valid\leaning_forward\extract0454_jpg.rf.4837b7336475f31807e56885a5de1ced.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0466_jpg.rf.4ee4c75baa3049128015ede86b4dd046.jpg,valid,leaning_forward,valid\leaning_forward\extract0456_jpg.rf.07e1996972dd37aecbff3742fa3abe26.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0707_jpg.rf.2576145ae61a58b11600d4d3b7fbadae.jpg,valid,leaning_forward,valid\leaning_forward\extract0681_jpg.rf.596a026c1fe8731e8b78094a4f336d51.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0707_jpg.rf.2576145ae61a58b11600d4d3b7fbadae.jpg,valid,leaning_forward,valid\leaning_forward\extract0688_jpg.rf.1d1b9d2667ea5d74033d0a6c9813618a.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0708_jpg.rf.fc3dff5eb953a962cb589a2c786088c8.jpg,valid,leaning_forward,valid\leaning_forward\extract0679_jpg.rf.e852e21128771ad66a82a64128676177.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0708_jpg.rf.fc3dff5eb953a962cb589a2c786088c8.jpg,valid,leaning_forward,valid\leaning_forward\extract0698_jpg.rf.9be480762d5ecaff4e6ba9b07b0b618c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0708_jpg.rf.fc3dff5eb953a962cb589a2c786088c8.jpg,valid,leaning_forward,valid\leaning_forward\extract0699_jpg.rf.61c7c8b6dc2b7202185e9d250ea4cdaf.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0708_jpg.rf.fc3dff5eb953a962cb589a2c786088c8.jpg,valid,leaning_forward,valid\leaning_forward\extract0700_jpg.rf.9b45b01a2e8a6ec2a86a29826a966608.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0709_jpg.rf.a60bf074d0b28e8aae77f9a5230d45bb.jpg,valid,leaning_forward,valid\leaning_forward\extract0701_jpg.rf.1c0db2beccf1487e194a202e02860b17.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0709_jpg.rf.a60bf074d0b28e8aae77f9a5230d45bb.jpg,valid,leaning_forward,valid\leaning_forward\extract0702_jpg.rf.63e86f88fb433d6f5b9c103b4ebee3ed.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract0709_jpg.rf.a60bf074d0b28e8aae77f9a5230d45bb.jpg,valid,leaning_forward,valid\leaning_forward\extract0703_jpg.rf.9bf9f5e3ca6ec19d2749e9f4b843787c.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract1363_jpg.rf.a72ddcd7b41b787c0dcb7a31115bc26c.jpg,valid,leaning_forward,valid\leaning_forward\extract1366_jpg.rf.c92de2c03d5dd0c216054aad3b2c7dd4.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract1369_jpg.rf.10f75241e5e78684c21cababf8a46626.jpg,valid,leaning_forward,valid\leaning_forward\extract1366_jpg.rf.c92de2c03d5dd0c216054aad3b2c7dd4.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract1370_jpg.rf.369980a7f056dcaaabf4bd232dc532e6.jpg,valid,leaning_forward,valid\leaning_forward\extract1376_jpg.rf.947b70c904460328f01feb6c4f0d0daa.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract1370_jpg.rf.369980a7f056dcaaabf4bd232dc532e6.jpg,valid,leaning_forward,valid\leaning_forward\extract1377_jpg.rf.ce5831fbee4e4a745a254776efec53f0.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract1371_jpg.rf.72fe5c54bcac56b1446ca11e85cf9340.jpg,valid,leaning_forward,valid\leaning_forward\extract1376_jpg.rf.947b70c904460328f01feb6c4f0d0daa.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract1371_jpg.rf.72fe5c54bcac56b1446ca11e85cf9340.jpg,valid,leaning_forward,valid\leaning_forward\extract1377_jpg.rf.ce5831fbee4e4a745a254776efec53f0.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract1374_jpg.rf.d9c10b0074af63198397244c70435b7b.jpg,valid,leaning_forward,valid\leaning_forward\extract1381_jpg.rf.418257ba5c63aea71f5a2cedb1b657fa.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract1375_jpg.rf.f6400105dd7f7f36c884bec9c9c23036.jpg,valid,leaning_forward,valid\leaning_forward\extract1381_jpg.rf.418257ba5c63aea71f5a2cedb1b657fa.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract2038_jpg.rf.7aff01c72be3a4a8ac32ad1c43a712bd.jpg,valid,leaning_backward,valid\leaning_backward\extract2312_jpg.rf.08020840a9772c628ed20c283c272b67.jpg,Near duplicate muncul pada split berbeda
near_duplicate,5,train,leaning_right,train\leaning_right\extract2038_jpg.rf.7aff01c72be3a4a8ac32ad1c43a712bd.jpg,valid,leaning_backward,valid\leaning_backward\extract2313_jpg.rf.d26a89fdf3b251011a8d17a862c0ad03.jpg,Near duplicate muncul pada split berbeda
