split,image_path,relative_path,label_path,width,height,file_size_bytes,sha256,dhash64,brightness_mean,edge_variance,is_corrupt,label_exists,label_empty,object_count,valid_object_count,invalid_object_count,error
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0106_jpg.rf.d4401b81274f423c7814cdae7a3e16b3.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0106_jpg.rf.d4401b81274f423c7814cdae7a3e16b3.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0106_jpg.rf.d4401b81274f423c7814cdae7a3e16b3.txt,1280,720,53430,ff5cafc8aa77ecc7d3878e78f87e72cce91269d1366abe9fc8362878d24c7aa9,01030301043c3030,93.4466,136.5386,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0107_jpg.rf.20a1f059c9a0ce871f08369156811033.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0107_jpg.rf.20a1f059c9a0ce871f08369156811033.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0107_jpg.rf.20a1f059c9a0ce871f08369156811033.txt,1280,720,53201,95a93a28a2dfa5ab2ceb2420e3393d61d97084f2f51cd40b935a134af4d3e113,01030301043c3030,93.5947,136.4434,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0108_jpg.rf.74cf9717216380eed5c343b551026194.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0108_jpg.rf.74cf9717216380eed5c343b551026194.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0108_jpg.rf.74cf9717216380eed5c343b551026194.txt,1280,720,53181,cd6e523c0db0f96a6cacef1bb0b772998b9646f00213d6e809f7c99f583062ee,01030301043c3030,93.6013,138.2829,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0109_jpg.rf.acb673611cbac40d2122071d945b708c.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0109_jpg.rf.acb673611cbac40d2122071d945b708c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0109_jpg.rf.acb673611cbac40d2122071d945b708c.txt,1280,720,53144,5ce100231f5ab57968168f8ef9078750bae59adef50f0673515f509bdf81a0c9,01030301043c3030,93.5558,134.8311,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0110_jpg.rf.5eecb54b947ee62dc6feb8b39a7b61e7.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0110_jpg.rf.5eecb54b947ee62dc6feb8b39a7b61e7.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0110_jpg.rf.5eecb54b947ee62dc6feb8b39a7b61e7.txt,1280,720,53432,af0ef88e9f4c3da8b84f42ef24097aec475100786f1223f0c66f31ae8aed2255,01030301043c3030,93.5936,135.9301,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0111_jpg.rf.86408ea3116c946f55a9060327076045.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0111_jpg.rf.86408ea3116c946f55a9060327076045.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0111_jpg.rf.86408ea3116c946f55a9060327076045.txt,1280,720,53638,c5327d7b3b591b060e7021c4c4319d5377599db957ce78c1f4dc62afd94acf92,01030301043c3030,93.6516,139.2294,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0112_jpg.rf.ec05b188f762058fdcb4bcda4e138a2c.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0112_jpg.rf.ec05b188f762058fdcb4bcda4e138a2c.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0112_jpg.rf.ec05b188f762058fdcb4bcda4e138a2c.txt,1280,720,53005,1625dba531130bdd1190501305f5cb46ce34df5bec279c539c918d312aaeef12,01030301043c3030,93.7881,138.0725,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0113_jpg.rf.5b504878c7f1558e313b5737d8b9931d.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0113_jpg.rf.5b504878c7f1558e313b5737d8b9931d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0113_jpg.rf.5b504878c7f1558e313b5737d8b9931d.txt,1280,720,52868,8d1031738c4c7dff8b7cc111c4e4bebd52a569c19891b1d4d289f31f33f6ef5d,01030301043c3030,93.8623,118.6761,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0114_jpg.rf.c6500c7b1858255fe2db7d084e8660e3.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0114_jpg.rf.c6500c7b1858255fe2db7d084e8660e3.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0114_jpg.rf.c6500c7b1858255fe2db7d084e8660e3.txt,1280,720,49716,0174a81f96fb8c37a41af0e6d1a818d0f8f22e82f3209d03aa0cf44e51ec5325,030303010d3c3030,94.152,111.4111,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0115_jpg.rf.cd6a7229eff81947048b4d9e1425ccb1.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0115_jpg.rf.cd6a7229eff81947048b4d9e1425ccb1.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0115_jpg.rf.cd6a7229eff81947048b4d9e1425ccb1.txt,1280,720,54996,fad55981098b6ad5b5e4ddfb4a7087a2efedd996ba05d5dab1350a1a98e6fd58,030303010d283030,94.5404,143.6939,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0116_jpg.rf.c2213a3ed3e9df49efaa72458e74ffa0.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0116_jpg.rf.c2213a3ed3e9df49efaa72458e74ffa0.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0116_jpg.rf.c2213a3ed3e9df49efaa72458e74ffa0.txt,1280,720,52728,7928316be213835dd25b5bad6429959e98af76af411f43e7ae959b6c177f37ee,0303030208383030,95.1948,126.8916,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0117_jpg.rf.dc313b77d7e8e803856eb50ee26b7b9e.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0117_jpg.rf.dc313b77d7e8e803856eb50ee26b7b9e.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0117_jpg.rf.dc313b77d7e8e803856eb50ee26b7b9e.txt,1280,720,60990,824bdc16b5a5be0d82a57d4d96ca9ed5b6cb56fe22db4e60227b62d0eaae2e22,030307021a183030,95.1644,170.1172,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0118_jpg.rf.fcae007552a585198b00a4364e868391.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0118_jpg.rf.fcae007552a585198b00a4364e868391.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0118_jpg.rf.fcae007552a585198b00a4364e868391.txt,1280,720,62088,f1b3b9f02ad054c0cbf680a87ece6c2a89c1a81813ac39b22355dcd9c6d9a823,030307021a1a3030,94.9876,179.4564,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0119_jpg.rf.7ddba5c7e2013abf2aa0c4074ed2cda5.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0119_jpg.rf.7ddba5c7e2013abf2aa0c4074ed2cda5.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0119_jpg.rf.7ddba5c7e2013abf2aa0c4074ed2cda5.txt,1280,720,60800,b17315cb4db291c647268835edf59486e5fa5c0856e634bcf667f487ff164abc,0303070212123030,94.7983,182.2633,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0120_jpg.rf.8d6b273f2f790f320e1dc27b62353717.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0120_jpg.rf.8d6b273f2f790f320e1dc27b62353717.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0120_jpg.rf.8d6b273f2f790f320e1dc27b62353717.txt,1280,720,60431,acd5f4d931c7f95c4a9cb8a244963d125f5b76b4c13caf38b9f91eaa175a4227,0303070212123030,94.7546,175.1666,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0121_jpg.rf.2bc81a782cadba3167a45d9f35f1c4b5.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0121_jpg.rf.2bc81a782cadba3167a45d9f35f1c4b5.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0121_jpg.rf.2bc81a782cadba3167a45d9f35f1c4b5.txt,1280,720,61089,004fc688420f741e3a224d93dd9528f8a27e7c59b5e1ef793ee396c59671ae44,0303070212123030,94.7345,188.1317,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0122_jpg.rf.6c30cd2c0a782bc1bc76bcfaaad36690.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0122_jpg.rf.6c30cd2c0a782bc1bc76bcfaaad36690.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0122_jpg.rf.6c30cd2c0a782bc1bc76bcfaaad36690.txt,1280,720,60953,5df263443799f0810a150fd658e86203f8b262714e572cc72aea9e39e5fd9945,0303070212123030,94.7861,186.8621,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0123_jpg.rf.e37ee44d977db60af9527348733f1988.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0123_jpg.rf.e37ee44d977db60af9527348733f1988.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0123_jpg.rf.e37ee44d977db60af9527348733f1988.txt,1280,720,64807,e4a9e83e3d27bd3f1ca95b9ef8e96bdee99c53f45ecbefd473783ebf56297f5f,0303070212123030,91.1044,203.075,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0124_jpg.rf.3ad6ae918cddd2853e0ef7d8a2928664.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0124_jpg.rf.3ad6ae918cddd2853e0ef7d8a2928664.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0124_jpg.rf.3ad6ae918cddd2853e0ef7d8a2928664.txt,1280,720,57986,deba404dc56cea703f5ea16e0aafde402af174359d2b3f270bdd4621b27da952,0303070212123030,91.1672,164.9205,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0125_jpg.rf.0eb3d244f358b7d6896ea7f3ee96536a.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0125_jpg.rf.0eb3d244f358b7d6896ea7f3ee96536a.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0125_jpg.rf.0eb3d244f358b7d6896ea7f3ee96536a.txt,1280,720,57016,099aa73f42c8eb1f2fbb4765d847ee4403defb6c5646c757d9e074c186ff58d7,0303070212123030,91.1845,161.9866,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0126_jpg.rf.8528a8e6f1037688ea0926920a7197bb.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0126_jpg.rf.8528a8e6f1037688ea0926920a7197bb.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0126_jpg.rf.8528a8e6f1037688ea0926920a7197bb.txt,1280,720,58146,9b8d66ed17290deabf7aa50927cb98b524965b97465f024e8cc4f5dd825b74a4,0303070212123030,91.1245,165.4643,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0127_jpg.rf.63d04b0f0d78120372b831dde7a02db9.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0127_jpg.rf.63d04b0f0d78120372b831dde7a02db9.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0127_jpg.rf.63d04b0f0d78120372b831dde7a02db9.txt,1280,720,60698,042c6f079e57f66816739c5c710d826498363225421a4eaea580a437648d0aac,0303070212123030,91.2535,180.191,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0128_jpg.rf.61082bd28f8f1378a7489760f4059f42.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0128_jpg.rf.61082bd28f8f1378a7489760f4059f42.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0128_jpg.rf.61082bd28f8f1378a7489760f4059f42.txt,1280,720,61214,fb1ed66e9e43e9d908db9cb0170aa546ea1b3c2c4c02e0bfbb288667cfc51c8d,0303070212123030,91.2512,179.759,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0129_jpg.rf.67db9dc94a93ecbb26fd8183f0d8558d.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0129_jpg.rf.67db9dc94a93ecbb26fd8183f0d8558d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0129_jpg.rf.67db9dc94a93ecbb26fd8183f0d8558d.txt,1280,720,54530,32b6c8c84bfb73ce6282bd37aca93b0c138d60dd0c3c5399f89cc4c77b6d00fd,0303070212123030,91.1951,136.3348,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0130_jpg.rf.6b42aacd100ae2df0fda07cb35d60edd.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0130_jpg.rf.6b42aacd100ae2df0fda07cb35d60edd.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0130_jpg.rf.6b42aacd100ae2df0fda07cb35d60edd.txt,1280,720,61167,9a6067cbacbaf26bdf93a35c6787b8f727482cb740b5fdb4a506b41346337320,0303070212123030,91.1787,177.0297,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0131_jpg.rf.b135db07b39eaf4dee7391030e2122f8.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0131_jpg.rf.b135db07b39eaf4dee7391030e2122f8.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0131_jpg.rf.b135db07b39eaf4dee7391030e2122f8.txt,1280,720,54390,55a3e2c1c8c505b917a31a6cd50610f52c915638a7ccc455501fb8e360216662,0303070612123030,91.083,132.5499,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0132_jpg.rf.f0d10cc93b26eebc98d539c09d4f1154.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0132_jpg.rf.f0d10cc93b26eebc98d539c09d4f1154.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0132_jpg.rf.f0d10cc93b26eebc98d539c09d4f1154.txt,1280,720,54680,bd32c8d2237f8e4170fc07d0e10d5a98870f92c5e1bb82454ccbcad601a3dc5e,0303070612123030,91.0997,137.1122,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0133_jpg.rf.b61ae047ea9e8e82a1fdb8912d730b91.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0133_jpg.rf.b61ae047ea9e8e82a1fdb8912d730b91.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0133_jpg.rf.b61ae047ea9e8e82a1fdb8912d730b91.txt,1280,720,61452,6f01d34a797dce186df090d93c3d418ca2a4fa17935dbf2ea01e8d5dfebfa38f,0303070612123030,91.2279,183.3528,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0134_jpg.rf.c8ceb5530976f01934a08c745b6668d0.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0134_jpg.rf.c8ceb5530976f01934a08c745b6668d0.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0134_jpg.rf.c8ceb5530976f01934a08c745b6668d0.txt,1280,720,54040,5879a6be2114eac429f7a6973822ef7c9cfc72b0f9d67046b40d7e21b8f10efb,0303030612323030,91.2066,126.4622,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0135_jpg.rf.480fb9fd0ce050649532270c97371030.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0135_jpg.rf.480fb9fd0ce050649532270c97371030.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0135_jpg.rf.480fb9fd0ce050649532270c97371030.txt,1280,720,52737,f7f224c76a20f896f8f8790d9c70ba74442795456c4a2cdb2216d1232daf48b6,0303030612323030,91.2872,126.5366,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0136_jpg.rf.391ac1d42d983cad7dd0a6c9950232a3.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0136_jpg.rf.391ac1d42d983cad7dd0a6c9950232a3.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0136_jpg.rf.391ac1d42d983cad7dd0a6c9950232a3.txt,1280,720,53304,f65921649d45327d1959992b915ea3141b91753b8fe19650430dab8f0ce515ee,0303030612323030,91.3078,133.4335,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0137_jpg.rf.3ea6d4ef1913edd0cb283ef1829c7372.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0137_jpg.rf.3ea6d4ef1913edd0cb283ef1829c7372.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0137_jpg.rf.3ea6d4ef1913edd0cb283ef1829c7372.txt,1280,720,53512,f67ae52953bc4966d94525ea423677cc44a289cb83307809dbad9cc4b8aa4d88,0303030612323030,91.3314,132.8859,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0138_jpg.rf.6f70fc1b0b9dce55dc2ac5d9590fde34.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0138_jpg.rf.6f70fc1b0b9dce55dc2ac5d9590fde34.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0138_jpg.rf.6f70fc1b0b9dce55dc2ac5d9590fde34.txt,1280,720,54434,17766d9da980ac97360e7c882b1e5e9ac150b9247058f4aee83bbe1ad8963f83,0303030612323030,91.3594,140.4655,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0139_jpg.rf.8597f1000a6f59c260c7ed483999d590.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0139_jpg.rf.8597f1000a6f59c260c7ed483999d590.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0139_jpg.rf.8597f1000a6f59c260c7ed483999d590.txt,1280,720,54513,288147eec9ce82dd2f98f30f02cc1c3d798ad9d880bb1ca0b31e7b002888e6b0,0303030612323030,91.354,141.0998,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0140_jpg.rf.254a2389cacbdc1a9c740966180c73bb.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0140_jpg.rf.254a2389cacbdc1a9c740966180c73bb.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0140_jpg.rf.254a2389cacbdc1a9c740966180c73bb.txt,1280,720,54620,046adf22c6ad867f8878833da37411d2ae8dadac754ccc910779c9a589b79fa6,0303030612323030,91.3037,140.8566,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0141_jpg.rf.3e3aa79301ade0535812323d62aba28d.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0141_jpg.rf.3e3aa79301ade0535812323d62aba28d.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0141_jpg.rf.3e3aa79301ade0535812323d62aba28d.txt,1280,720,54393,fd5f322e4db3dc7374f6af9171bbfd04ffdd0528f01e816d5a5b769fefc2021d,0303030612323030,91.3658,139.6758,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0142_jpg.rf.f2650ae528d58174af23f3096e426bac.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0142_jpg.rf.f2650ae528d58174af23f3096e426bac.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0142_jpg.rf.f2650ae528d58174af23f3096e426bac.txt,1280,720,54520,0b17138a953ad42db776a57bd4de52600d674205ca3e920d9cc1ec28fad1943c,0303030612323030,91.344,140.1288,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0143_jpg.rf.3ec9d0f99f2615353d11555de5735086.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0143_jpg.rf.3ec9d0f99f2615353d11555de5735086.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0143_jpg.rf.3ec9d0f99f2615353d11555de5735086.txt,1280,720,59523,d60310f48783ea5aa7a6637ba030c69c0d3d7343efb69686f88b88902a8afaf7,0303030612323030,91.2818,177.6574,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0144_jpg.rf.6bb874b4d24c2455af1c8db64bfa80ef.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0144_jpg.rf.6bb874b4d24c2455af1c8db64bfa80ef.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0144_jpg.rf.6bb874b4d24c2455af1c8db64bfa80ef.txt,1280,720,54057,fd0b0af44503fccddfdee052817a30116def49635ec1394059676f3b26b2d4a1,0303030612323030,91.2886,134.0382,False,True,False,1,1,0,
test,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\images\WIN_20251109_20_43_47_Pro_mp4-0145_jpg.rf.38473f7593a0e104d49e6cc03fb7d5be.jpg,test\images\WIN_20251109_20_43_47_Pro_mp4-0145_jpg.rf.38473f7593a0e104d49e6cc03fb7d5be.jpg,D:\.Candra\Project\TA\02_data\raw\Sitting_posture.v17i.yolov8\test\labels\WIN_20251109_20_43_47_Pro_mp4-0145_jpg.rf.38473f7593a0e104d49e6cc03fb7d5be.txt,1280,720,53640,a1b83538459fa26d1c6631b2138a1d0dd42ff0c64f2bd2c33757753cdef9c006,0303030612323030,91.2494,133.1125,False,True,False,1,1,0,
