image_id,relative_path,original_path,original_split,original_label,final_label,subject_group,session_group,sequence_group,camera_view,torso_visible,shoulders_visible,hips_visible,label_quality,decision,notes,cluster_id,cluster_size,cluster_mixed_label,cluster_cross_split,suggested_representative,width,height,edge_variance,brightness_mean
IMG03472,train/upright/extract3627_jpg.rf.9f1dc74c59dfd7991e0f87decfb399b9.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3627_jpg.rf.9f1dc74c59dfd7991e0f87decfb399b9.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,221.4974,124.2533
IMG03473,train/upright/extract3628_jpg.rf.0c87aaf421f46c73c6c283989a733783.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3628_jpg.rf.0c87aaf421f46c73c6c283989a733783.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,225.5007,124.2038
IMG03474,train/upright/extract3629_jpg.rf.a37699b659f05a50bb18a545e537cea4.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3629_jpg.rf.a37699b659f05a50bb18a545e537cea4.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,225.305,124.3214
IMG03475,train/upright/extract3630_jpg.rf.527a4468271cb02b572c8bab412f558b.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3630_jpg.rf.527a4468271cb02b572c8bab412f558b.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,226.5667,124.2464
IMG03476,train/upright/extract3631_jpg.rf.68e5dd1900d778c14977dce61fbb7deb.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3631_jpg.rf.68e5dd1900d778c14977dce61fbb7deb.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,224.395,124.2547
IMG03477,train/upright/extract3632_jpg.rf.4d513fefcc9d6da3240bc0f4350e7383.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3632_jpg.rf.4d513fefcc9d6da3240bc0f4350e7383.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,226.842,124.2992
IMG03478,train/upright/extract3633_jpg.rf.96b79ac392dd1e50240b337962bb9152.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3633_jpg.rf.96b79ac392dd1e50240b337962bb9152.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,222.7972,124.4748
IMG03479,train/upright/extract3634_jpg.rf.739065bf12cab74d0a521fdd48bc0636.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3634_jpg.rf.739065bf12cab74d0a521fdd48bc0636.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,222.1572,124.6118
IMG03480,train/upright/extract3635_jpg.rf.e3c7d4c209d1dcabc2d21c4b37c6cf7a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3635_jpg.rf.e3c7d4c209d1dcabc2d21c4b37c6cf7a.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,218.5619,124.8803
IMG03481,train/upright/extract3636_jpg.rf.4e25c3ac4814cc9c415248440154c53a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3636_jpg.rf.4e25c3ac4814cc9c415248440154c53a.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,221.917,124.946
IMG03482,train/upright/extract3637_jpg.rf.983296bfa419dcd0fc526ba24fe0f015.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3637_jpg.rf.983296bfa419dcd0fc526ba24fe0f015.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,220.293,125.1216
IMG03483,train/upright/extract3638_jpg.rf.f03ade8f7e4ad82b028d1d701e7a6acf.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3638_jpg.rf.f03ade8f7e4ad82b028d1d701e7a6acf.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,224.9271,124.9997
IMG03484,train/upright/extract3639_jpg.rf.e3c81d50a168593c7a1a1f1ed4c0c2fd.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3639_jpg.rf.e3c81d50a168593c7a1a1f1ed4c0c2fd.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,221.0481,117.7181
IMG03485,train/upright/extract3640_jpg.rf.c0232fc441225de747b7fc825b9aa201.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3640_jpg.rf.c0232fc441225de747b7fc825b9aa201.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,217.5834,113.8309
IMG03486,train/upright/extract3641_jpg.rf.24190629be4c350c4259f3134a38b21a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3641_jpg.rf.24190629be4c350c4259f3134a38b21a.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,215.7114,111.8954
IMG03487,train/upright/extract3642_jpg.rf.be7da374b52a79844b2599a69bedb9ea.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3642_jpg.rf.be7da374b52a79844b2599a69bedb9ea.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,219.2368,111.9653
IMG03488,train/upright/extract3643_jpg.rf.76bd919e2be1ac12d947cb7ddc45477d.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3643_jpg.rf.76bd919e2be1ac12d947cb7ddc45477d.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,221.9604,113.7122
IMG03489,train/upright/extract3644_jpg.rf.55841875a3700d305ba69f89bc031205.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3644_jpg.rf.55841875a3700d305ba69f89bc031205.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,223.9864,114.6122
IMG03490,train/upright/extract3645_jpg.rf.d73f251bc11c298dd9bf3e1081fe714f.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3645_jpg.rf.d73f251bc11c298dd9bf3e1081fe714f.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,225.5887,115.4479
IMG03491,train/upright/extract3646_jpg.rf.096331215e13a596c5e46c3739371870.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3646_jpg.rf.096331215e13a596c5e46c3739371870.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,224.0234,115.959
IMG03492,train/upright/extract3647_jpg.rf.6ca5fa316b2ae311a1123cf26ba6b190.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3647_jpg.rf.6ca5fa316b2ae311a1123cf26ba6b190.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,223.766,116.6719
IMG03493,train/upright/extract3648_jpg.rf.d4a1b45f84692e274a91ff327a17a647.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3648_jpg.rf.d4a1b45f84692e274a91ff327a17a647.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,227.2186,117.0314
IMG03494,train/upright/extract3649_jpg.rf.f31623ff4fb3105f578cf1509907dbfa.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3649_jpg.rf.f31623ff4fb3105f578cf1509907dbfa.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,227.5497,117.5061
IMG03495,train/upright/extract3650_jpg.rf.c642926e759996f8cd6a0906e1045fa3.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3650_jpg.rf.c642926e759996f8cd6a0906e1045fa3.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,230.9711,117.6782
IMG03496,train/upright/extract3651_jpg.rf.be296fa997360d1eb224936550c3cfb0.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3651_jpg.rf.be296fa997360d1eb224936550c3cfb0.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,231.2505,118.1246
IMG03497,train/upright/extract3652_jpg.rf.25b20196222d38559a52ee8937b7ab21.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3652_jpg.rf.25b20196222d38559a52ee8937b7ab21.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,236.4319,118.3077
IMG03498,train/upright/extract3653_jpg.rf.2afed0235f703ff6d4c15ffdc3b65a6d.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3653_jpg.rf.2afed0235f703ff6d4c15ffdc3b65a6d.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,234.6924,118.6173
IMG03499,train/upright/extract3654_jpg.rf.43e43fec2b98ad0ff51812aa9ac3f021.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3654_jpg.rf.43e43fec2b98ad0ff51812aa9ac3f021.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,235.1693,118.7502
IMG03500,train/upright/extract3655_jpg.rf.29ce63b09384846b6f6149c67d3c362d.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3655_jpg.rf.29ce63b09384846b6f6149c67d3c362d.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,235.4997,119.1084
IMG03501,train/upright/extract3656_jpg.rf.6fdcff78d9580fa755af2c708e7c6a7b.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3656_jpg.rf.6fdcff78d9580fa755af2c708e7c6a7b.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,237.5726,119.2144
IMG03502,train/upright/extract3657_jpg.rf.dd354dcf577a6fc75e84e5b5e45011a1.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3657_jpg.rf.dd354dcf577a6fc75e84e5b5e45011a1.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,235.3623,119.4402
IMG03503,train/upright/extract3658_jpg.rf.d7d84a7ba82293cff31b77ebbb8bb393.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3658_jpg.rf.d7d84a7ba82293cff31b77ebbb8bb393.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,237.4554,119.4668
IMG03504,train/upright/extract3659_jpg.rf.0e07c4a96df04b59b0f5cfed6f3d4be3.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3659_jpg.rf.0e07c4a96df04b59b0f5cfed6f3d4be3.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,237.3031,119.6902
IMG03505,train/upright/extract3660_jpg.rf.72140f909d4d931810f4d16472545e6b.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3660_jpg.rf.72140f909d4d931810f4d16472545e6b.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,236.702,119.737
IMG03506,train/upright/extract3661_jpg.rf.1ce5044cfa2418a4c7f3b0864503e22e.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3661_jpg.rf.1ce5044cfa2418a4c7f3b0864503e22e.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,237.0146,119.8859
IMG03507,train/upright/extract3662_jpg.rf.1235a411c21b284fb7ac6377d2478067.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3662_jpg.rf.1235a411c21b284fb7ac6377d2478067.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,240.3437,120.0782
IMG03508,train/upright/extract3663_jpg.rf.59a717d2704feaabb6c9785d1c55dbb5.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3663_jpg.rf.59a717d2704feaabb6c9785d1c55dbb5.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,236.9365,120.2256
IMG03509,train/upright/extract3664_jpg.rf.a3eb971020ebe89c24cdddb9fcbeeea6.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3664_jpg.rf.a3eb971020ebe89c24cdddb9fcbeeea6.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,241.2129,120.2165
IMG03510,train/upright/extract3665_jpg.rf.018455a1ef7aa5a4e2bcec79acf632b8.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3665_jpg.rf.018455a1ef7aa5a4e2bcec79acf632b8.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,237.3946,120.2246
IMG03511,train/upright/extract3666_jpg.rf.39b15a9272b12759032a809779fcc84e.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3666_jpg.rf.39b15a9272b12759032a809779fcc84e.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,237.6301,120.1713
IMG03512,train/upright/extract3667_jpg.rf.f0696c1930b1467dfc1b0556888f218a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3667_jpg.rf.f0696c1930b1467dfc1b0556888f218a.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,237.5819,120.166
IMG03513,train/upright/extract3668_jpg.rf.f29329c2d0560857a7264d3c134fb19c.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3668_jpg.rf.f29329c2d0560857a7264d3c134fb19c.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,239.4749,120.037
IMG03514,train/upright/extract3669_jpg.rf.33db910f661b7207a8bb1650dfb598f8.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3669_jpg.rf.33db910f661b7207a8bb1650dfb598f8.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,239.4443,120.0508
IMG03515,train/upright/extract3670_jpg.rf.ce5dcf2dbcfcf726d1feb10c4c7211a5.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3670_jpg.rf.ce5dcf2dbcfcf726d1feb10c4c7211a5.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,236.9052,119.9057
IMG03516,train/upright/extract3671_jpg.rf.95492cc88a08e0a4c2ed8050c7758211.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3671_jpg.rf.95492cc88a08e0a4c2ed8050c7758211.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,235.235,119.8648
IMG03517,train/upright/extract3672_jpg.rf.c0f5b4e01501758c2e751a3407b0d552.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3672_jpg.rf.c0f5b4e01501758c2e751a3407b0d552.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,238.2087,119.7038
IMG03518,train/upright/extract3673_jpg.rf.b8edb17cfb8a2935938f59d9dcd5d77b.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3673_jpg.rf.b8edb17cfb8a2935938f59d9dcd5d77b.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,233.5676,119.6815
IMG03519,train/upright/extract3674_jpg.rf.961f5b4afb1517f878cbc8fc58cd60e7.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3674_jpg.rf.961f5b4afb1517f878cbc8fc58cd60e7.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,237.352,119.4581
IMG03520,train/upright/extract3675_jpg.rf.ef16b9c0e26977485c3e1dc8bac1ef65.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3675_jpg.rf.ef16b9c0e26977485c3e1dc8bac1ef65.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,237.0098,119.4445
IMG03521,train/upright/extract3676_jpg.rf.d3fce2e3d5de1ba30c38e5ecdfd109a9.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3676_jpg.rf.d3fce2e3d5de1ba30c38e5ecdfd109a9.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,236.4315,119.3191
IMG03522,train/upright/extract3677_jpg.rf.1ee2550c8dd01a140e832556231a2950.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3677_jpg.rf.1ee2550c8dd01a140e832556231a2950.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,234.0983,119.3967
IMG03523,train/upright/extract3678_jpg.rf.93d925c00e2810215f83e919827581f1.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3678_jpg.rf.93d925c00e2810215f83e919827581f1.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,232.0038,119.2806
IMG03524,train/upright/extract3679_jpg.rf.9fd59b094b0f76e90983021b0a3949cd.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3679_jpg.rf.9fd59b094b0f76e90983021b0a3949cd.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,228.5859,119.2481
IMG03525,train/upright/extract3680_jpg.rf.302654e986b0ff1b9d53fe0785d9a03a.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3680_jpg.rf.302654e986b0ff1b9d53fe0785d9a03a.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,232.3459,118.9444
IMG03526,train/upright/extract3681_jpg.rf.507643f37c13eb00b53bbbc3020562b5.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3681_jpg.rf.507643f37c13eb00b53bbbc3020562b5.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,233.1736,118.8319
IMG03527,train/upright/extract3682_jpg.rf.eb83f0ab6aa06797e10a24d63dbf400f.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3682_jpg.rf.eb83f0ab6aa06797e10a24d63dbf400f.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,232.7064,118.5863
IMG03528,train/upright/extract3683_jpg.rf.830c452e5d20c32d667af77005ccbd70.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3683_jpg.rf.830c452e5d20c32d667af77005ccbd70.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,224.2332,118.3924
IMG03529,train/upright/extract3684_jpg.rf.a358534592e51926d13710a2bf44db88.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3684_jpg.rf.a358534592e51926d13710a2bf44db88.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,224.9304,117.8756
IMG03530,train/upright/extract3685_jpg.rf.bfad8db34cadf62b42fbe5ffa0e20dab.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3685_jpg.rf.bfad8db34cadf62b42fbe5ffa0e20dab.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,222.4286,117.4609
IMG03531,train/upright/extract3686_jpg.rf.ddaa2b8a542a8f8108d6879029e24da2.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3686_jpg.rf.ddaa2b8a542a8f8108d6879029e24da2.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,224.5035,116.8808
IMG03532,train/upright/extract3687_jpg.rf.5420cb8189a0252007058fb845aa6ec9.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3687_jpg.rf.5420cb8189a0252007058fb845aa6ec9.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,223.6423,116.4089
IMG03533,train/upright/extract3688_jpg.rf.664fec0ee9a4d9e49e5edd6d72c05376.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3688_jpg.rf.664fec0ee9a4d9e49e5edd6d72c05376.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,223.4967,115.8918
IMG03534,train/upright/extract3689_jpg.rf.2211aef0daed544fdc8e7607f02786d4.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3689_jpg.rf.2211aef0daed544fdc8e7607f02786d4.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,217.9707,115.709
IMG03535,train/upright/extract3690_jpg.rf.5972b465bc88f00afb5bc5e4f5fe9570.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3690_jpg.rf.5972b465bc88f00afb5bc5e4f5fe9570.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,218.3362,115.2878
IMG03536,train/upright/extract3691_jpg.rf.5629aafadd9117e2bd4b6d36bdbd87cc.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3691_jpg.rf.5629aafadd9117e2bd4b6d36bdbd87cc.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,212.765,114.9364
IMG03537,train/upright/extract3692_jpg.rf.dc74fa4453b651550e3e0eaed5865f01.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3692_jpg.rf.dc74fa4453b651550e3e0eaed5865f01.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,209.2921,114.5953
IMG03538,train/upright/extract3693_jpg.rf.3ca0a93ad9a4f054ae87059145fa083d.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3693_jpg.rf.3ca0a93ad9a4f054ae87059145fa083d.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,201.5191,114.3553
IMG03539,train/upright/extract3694_jpg.rf.69840b627bb56b9a048362a8b2625e68.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3694_jpg.rf.69840b627bb56b9a048362a8b2625e68.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,199.7349,113.7993
IMG03540,train/upright/extract3695_jpg.rf.b487c37513a717d5412632308dc45c77.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3695_jpg.rf.b487c37513a717d5412632308dc45c77.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,190.3396,113.5349
IMG03541,train/upright/extract3696_jpg.rf.fb26b9916bb7dd89bd578f3e4b5d530e.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3696_jpg.rf.fb26b9916bb7dd89bd578f3e4b5d530e.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,191.5894,113.0218
IMG03542,train/upright/extract3697_jpg.rf.c9706d8cae6d1f205822920699dcf671.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3697_jpg.rf.c9706d8cae6d1f205822920699dcf671.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,188.8934,112.7786
IMG03543,train/upright/extract3698_jpg.rf.18d57e583a759f60330b4b0d1f9036c1.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3698_jpg.rf.18d57e583a759f60330b4b0d1f9036c1.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,186.0882,112.4073
IMG03544,train/upright/extract3699_jpg.rf.0070a8249694c8f8eb37970f0105e586.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3699_jpg.rf.0070a8249694c8f8eb37970f0105e586.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,187.254,112.1884
IMG03545,train/upright/extract3700_jpg.rf.7aa13f9ad096955ba486aedee02deb2e.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3700_jpg.rf.7aa13f9ad096955ba486aedee02deb2e.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,192.6797,112.1044
IMG03546,train/upright/extract3701_jpg.rf.05cf202e6029dc791486413e3c6089a6.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3701_jpg.rf.05cf202e6029dc791486413e3c6089a6.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,189.9448,112.2256
IMG03547,train/upright/extract3702_jpg.rf.77baf4ee57da0584b3baa16943fb1b83.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3702_jpg.rf.77baf4ee57da0584b3baa16943fb1b83.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,190.4362,111.9947
IMG03548,train/upright/extract3703_jpg.rf.63813cd161403fc4ad875b22c6c1c968.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3703_jpg.rf.63813cd161403fc4ad875b22c6c1c968.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,193.015,112.0406
IMG03549,train/upright/extract3704_jpg.rf.870d2413418d11506f349f684f59abd2.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3704_jpg.rf.870d2413418d11506f349f684f59abd2.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,195.4482,112.0289
IMG03550,train/upright/extract3705_jpg.rf.1bb4b49f2d74cca47b0324f79f805cba.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3705_jpg.rf.1bb4b49f2d74cca47b0324f79f805cba.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,193.2584,112.0641
IMG03551,train/upright/extract3706_jpg.rf.4da3aa51eeeb649fcdae3b5ab2f632cd.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3706_jpg.rf.4da3aa51eeeb649fcdae3b5ab2f632cd.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,196.9918,111.9835
IMG03552,train/upright/extract3707_jpg.rf.ab60dd8a8c87b9a4a73de010ec4b3fe5.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3707_jpg.rf.ab60dd8a8c87b9a4a73de010ec4b3fe5.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,194.5019,112.1039
IMG03553,train/upright/extract3708_jpg.rf.71c0df51a5f4280cc0d8d853a8207483.jpg,D:\.Candra\Project\TA\02_data\raw\project_design_20242025\train\upright\extract3708_jpg.rf.71c0df51a5f4280cc0d8d853a8207483.jpg,train,upright,,,,CL00002,,,,,,,,CL00002,426,True,True,False,1080,720,196.101,112.0387
