capture_id,subject_id,session_id,calibration_id,label,repetition,subset,lateral_side,class_id,decision,valid_3d_joints_core,valid_3d_joints_total,core_reproj_error_640p_px,shoulder_width_m,torso_length_m,depth_z_m,reason,rig_qc_status,rig_reproj_err_px
CAP000440,S012,SE01,CAL_009,leaning_right,5,controlled,right,3,INCLUDE_3D_FULL,11,12,21.61,0.394,0.324,0.896,"Full 3D: 11/17 core joints, core_err=21.6px, Z=0.90m",WARNING_RECHECK,23.03
CAP000441,S012,SE01,CAL_009,slouching,1,controlled,right,4,INCLUDE_3D_FULL,11,12,22.98,0.407,0.337,0.952,"Full 3D: 11/17 core joints, core_err=23.0px, Z=0.95m",WARNING_RECHECK,23.03
CAP000442,S012,SE01,CAL_009,slouching,2,controlled,right,4,INCLUDE_3D_FULL,11,12,22.15,0.41,0.332,0.954,"Full 3D: 11/17 core joints, core_err=22.2px, Z=0.95m",WARNING_RECHECK,23.03
CAP000443,S012,SE01,CAL_009,slouching,3,controlled,right,4,INCLUDE_3D_FULL,11,12,22.15,0.406,0.33,0.951,"Full 3D: 11/17 core joints, core_err=22.2px, Z=0.95m",WARNING_RECHECK,23.03
CAP000444,S012,SE01,CAL_009,slouching,4,controlled,right,4,INCLUDE_3D_FULL,11,12,22.24,0.409,0.33,0.951,"Full 3D: 11/17 core joints, core_err=22.2px, Z=0.95m",WARNING_RECHECK,23.03
CAP000445,S012,SE01,CAL_009,slouching,5,controlled,right,4,INCLUDE_3D_FULL,11,12,21.62,0.408,0.328,0.95,"Full 3D: 11/17 core joints, core_err=21.6px, Z=0.95m",WARNING_RECHECK,23.03
CAP000453,S013,SE01,CAL_009,upright,1,controlled,right,5,INCLUDE_3D_FULL,11,11,18.85,0.381,0.342,0.894,"Full 3D: 11/17 core joints, core_err=18.9px, Z=0.89m",WARNING_RECHECK,23.03
CAP000454,S013,SE01,CAL_009,upright,2,controlled,right,5,INCLUDE_3D_FULL,11,11,17.65,0.376,0.354,0.904,"Full 3D: 11/17 core joints, core_err=17.6px, Z=0.90m",WARNING_RECHECK,23.03
CAP000455,S013,SE01,CAL_009,upright,3,controlled,right,5,INCLUDE_3D_FULL,12,13,18.81,0.355,0.323,0.892,"Full 3D: 12/17 core joints, core_err=18.8px, Z=0.89m",WARNING_RECHECK,23.03
CAP000456,S013,SE01,CAL_009,upright,4,controlled,right,5,INCLUDE_3D_FULL,12,13,18.77,0.354,0.323,0.887,"Full 3D: 12/17 core joints, core_err=18.8px, Z=0.89m",WARNING_RECHECK,23.03
CAP000457,S013,SE01,CAL_009,upright,5,controlled,right,5,INCLUDE_3D_FULL,12,13,16.03,0.352,0.328,0.891,"Full 3D: 12/17 core joints, core_err=16.0px, Z=0.89m",WARNING_RECHECK,23.03
CAP000458,S013,SE01,CAL_009,leaning_forward,1,controlled,right,1,INCLUDE_3D_FULL,11,12,24.3,0.44,0.3,0.864,"Full 3D: 11/17 core joints, core_err=24.3px, Z=0.86m",WARNING_RECHECK,23.03
CAP000459,S013,SE01,CAL_009,leaning_forward,2,controlled,right,1,INCLUDE_3D_FULL,10,10,24.85,0.446,0.282,0.858,"Full 3D: 10/17 core joints, core_err=24.9px, Z=0.86m",WARNING_RECHECK,23.03
CAP000460,S013,SE01,CAL_009,leaning_forward,3,controlled,right,1,INCLUDE_3D_FULL,10,10,33.84,0.436,0.271,0.858,"Full 3D: 10/17 core joints, core_err=33.8px, Z=0.86m",WARNING_RECHECK,23.03
CAP000461,S013,SE01,CAL_009,leaning_forward,4,controlled,right,1,INCLUDE_3D_FULL,9,9,28.91,0.434,0.277,0.861,"Full 3D: 9/17 core joints, core_err=28.9px, Z=0.86m",WARNING_RECHECK,23.03
CAP000462,S013,SE01,CAL_009,leaning_forward,5,controlled,right,1,INCLUDE_3D_FULL,10,10,28.48,0.433,0.28,0.846,"Full 3D: 10/17 core joints, core_err=28.5px, Z=0.85m",WARNING_RECHECK,23.03
CAP000463,S013,SE01,CAL_009,leaning_backward,2,controlled,right,0,INCLUDE_3D_FULL,12,13,21.73,0.364,0.328,0.882,"Full 3D: 12/17 core joints, core_err=21.7px, Z=0.88m",WARNING_RECHECK,23.03
CAP000464,S013,SE01,CAL_009,leaning_backward,3,controlled,right,0,INCLUDE_3D_FULL,12,13,22.5,0.362,0.321,0.881,"Full 3D: 12/17 core joints, core_err=22.5px, Z=0.88m",WARNING_RECHECK,23.03
CAP000465,S013,SE01,CAL_009,leaning_backward,4,controlled,right,0,INCLUDE_3D_FULL,12,13,23.79,0.36,0.32,0.88,"Full 3D: 12/17 core joints, core_err=23.8px, Z=0.88m",WARNING_RECHECK,23.03
CAP000466,S013,SE01,CAL_009,leaning_backward,5,controlled,right,0,INCLUDE_3D_FULL,12,13,21.66,0.361,0.321,0.878,"Full 3D: 12/17 core joints, core_err=21.7px, Z=0.88m",WARNING_RECHECK,23.03
CAP000467,S013,SE01,CAL_009,leaning_left,1,controlled,right,2,INCLUDE_3D_FULL,11,11,24.95,0.402,0.356,0.994,"Full 3D: 11/17 core joints, core_err=25.0px, Z=0.99m",WARNING_RECHECK,23.03
CAP000468,S013,SE01,CAL_009,leaning_left,2,controlled,right,2,INCLUDE_3D_FULL,11,11,26.33,0.415,0.369,1.001,"Full 3D: 11/17 core joints, core_err=26.3px, Z=1.00m",WARNING_RECHECK,23.03
CAP000469,S013,SE01,CAL_009,leaning_left,3,controlled,right,2,INCLUDE_3D_FULL,12,13,24.6,0.371,0.355,0.973,"Full 3D: 12/17 core joints, core_err=24.6px, Z=0.97m",WARNING_RECHECK,23.03
CAP000470,S013,SE01,CAL_009,leaning_left,4,controlled,right,2,INCLUDE_3D_FULL,11,11,26.46,0.383,0.366,0.988,"Full 3D: 11/17 core joints, core_err=26.5px, Z=0.99m",WARNING_RECHECK,23.03
CAP000471,S013,SE01,CAL_009,leaning_left,5,controlled,right,2,INCLUDE_3D_FULL,11,11,23.5,0.399,0.345,0.99,"Full 3D: 11/17 core joints, core_err=23.5px, Z=0.99m",WARNING_RECHECK,23.03
CAP000472,S013,SE01,CAL_009,leaning_right,1,controlled,right,3,INCLUDE_3D_FULL,11,11,24.83,0.366,0.321,0.821,"Full 3D: 11/17 core joints, core_err=24.8px, Z=0.82m",WARNING_RECHECK,23.03
CAP000473,S013,SE01,CAL_009,leaning_right,2,controlled,right,3,INCLUDE_3D_FULL,11,11,21.54,0.36,0.323,0.826,"Full 3D: 11/17 core joints, core_err=21.5px, Z=0.83m",WARNING_RECHECK,23.03
CAP000474,S013,SE01,CAL_009,leaning_right,3,controlled,right,3,INCLUDE_3D_FULL,12,13,20.88,0.348,0.32,0.829,"Full 3D: 12/17 core joints, core_err=20.9px, Z=0.83m",WARNING_RECHECK,23.03
CAP000475,S013,SE01,CAL_009,leaning_right,4,controlled,right,3,INCLUDE_3D_FULL,12,13,20.76,0.352,0.322,0.832,"Full 3D: 12/17 core joints, core_err=20.8px, Z=0.83m",WARNING_RECHECK,23.03
CAP000476,S013,SE01,CAL_009,leaning_right,5,controlled,right,3,INCLUDE_3D_FULL,11,12,21.52,0.372,0.327,0.825,"Full 3D: 11/17 core joints, core_err=21.5px, Z=0.82m",WARNING_RECHECK,23.03
CAP000477,S013,SE01,CAL_009,slouching,1,controlled,right,4,INCLUDE_3D_FULL,10,11,17.26,0.392,0.351,0.875,"Full 3D: 10/17 core joints, core_err=17.3px, Z=0.88m",WARNING_RECHECK,23.03
CAP000478,S013,SE01,CAL_009,slouching,2,controlled,right,4,INCLUDE_3D_FULL,11,11,20.2,0.378,0.334,0.881,"Full 3D: 11/17 core joints, core_err=20.2px, Z=0.88m",WARNING_RECHECK,23.03
CAP000479,S013,SE01,CAL_009,slouching,3,controlled,right,4,INCLUDE_3D_FULL,11,11,17.52,0.364,0.319,0.873,"Full 3D: 11/17 core joints, core_err=17.5px, Z=0.87m",WARNING_RECHECK,23.03
CAP000480,S013,SE01,CAL_009,slouching,4,controlled,right,4,INCLUDE_3D_FULL,11,11,17.95,0.362,0.324,0.868,"Full 3D: 11/17 core joints, core_err=17.9px, Z=0.87m",WARNING_RECHECK,23.03
CAP000481,S013,SE01,CAL_009,slouching,5,controlled,right,4,INCLUDE_3D_FULL,11,11,18.9,0.383,0.323,0.876,"Full 3D: 11/17 core joints, core_err=18.9px, Z=0.88m",WARNING_RECHECK,23.03
CAP000488,S014,SE01,CAL_009,upright,1,controlled,right,5,INCLUDE_3D_FULL,11,11,24.69,0.394,0.366,0.911,"Full 3D: 11/17 core joints, core_err=24.7px, Z=0.91m",WARNING_RECHECK,23.03
CAP000489,S014,SE01,CAL_009,upright,2,controlled,right,5,INCLUDE_3D_FULL,10,11,23.46,0.385,0.37,0.889,"Full 3D: 10/17 core joints, core_err=23.5px, Z=0.89m",WARNING_RECHECK,23.03
CAP000490,S014,SE01,CAL_009,upright,3,controlled,right,5,INCLUDE_3D_FULL,11,11,24.48,0.385,0.37,0.917,"Full 3D: 11/17 core joints, core_err=24.5px, Z=0.92m",WARNING_RECHECK,23.03
CAP000491,S014,SE01,CAL_009,upright,4,controlled,right,5,INCLUDE_3D_FULL,10,11,18.24,0.388,0.358,0.903,"Full 3D: 10/17 core joints, core_err=18.2px, Z=0.90m",WARNING_RECHECK,23.03
CAP000492,S014,SE01,CAL_009,upright,5,controlled,right,5,INCLUDE_3D_FULL,11,11,21.85,0.382,0.362,0.912,"Full 3D: 11/17 core joints, core_err=21.8px, Z=0.91m",WARNING_RECHECK,23.03
CAP000493,S014,SE01,CAL_009,leaning_forward,2,controlled,right,1,INCLUDE_3D_FULL,10,11,11.12,0.409,0.295,0.875,"Full 3D: 10/17 core joints, core_err=11.1px, Z=0.87m",WARNING_RECHECK,23.03
CAP000494,S014,SE01,CAL_009,leaning_forward,3,controlled,right,1,INCLUDE_3D_FULL,10,11,11.37,0.412,0.296,0.876,"Full 3D: 10/17 core joints, core_err=11.4px, Z=0.88m",WARNING_RECHECK,23.03
CAP000495,S014,SE01,CAL_009,leaning_forward,4,controlled,right,1,INCLUDE_3D_FULL,10,11,11.12,0.412,0.297,0.876,"Full 3D: 10/17 core joints, core_err=11.1px, Z=0.88m",WARNING_RECHECK,23.03
CAP000496,S014,SE01,CAL_009,leaning_forward,5,controlled,right,1,INCLUDE_3D_FULL,11,11,15.37,0.411,0.299,0.89,"Full 3D: 11/17 core joints, core_err=15.4px, Z=0.89m",WARNING_RECHECK,23.03
CAP000497,S014,SE01,CAL_009,leaning_backward,1,controlled,right,0,INCLUDE_3D_FULL,9,11,29.76,0.339,,0.879,"Full 3D: 9/17 core joints, core_err=29.8px, Z=0.88m",WARNING_RECHECK,23.03
CAP000498,S014,SE01,CAL_009,leaning_backward,2,controlled,right,0,INCLUDE_3D_FULL,8,11,27.38,,,0.844,"Full 3D: 8/17 core joints, core_err=27.4px, Z=0.84m",WARNING_RECHECK,23.03
CAP000499,S014,SE01,CAL_009,leaning_backward,3,controlled,right,0,INCLUDE_3D_FULL,8,11,27.44,,,0.844,"Full 3D: 8/17 core joints, core_err=27.4px, Z=0.84m",WARNING_RECHECK,23.03
CAP000500,S014,SE01,CAL_009,leaning_backward,4,controlled,right,0,INCLUDE_3D_FULL,8,11,26.35,,,0.846,"Full 3D: 8/17 core joints, core_err=26.4px, Z=0.85m",WARNING_RECHECK,23.03
CAP000501,S014,SE01,CAL_009,leaning_backward,5,controlled,right,0,INCLUDE_3D_FULL,8,11,25.22,,,0.847,"Full 3D: 8/17 core joints, core_err=25.2px, Z=0.85m",WARNING_RECHECK,23.03
CAP000502,S014,SE01,CAL_009,leaning_left,1,controlled,right,2,INCLUDE_3D_FULL,12,12,30.5,0.393,0.365,1.014,"Full 3D: 12/17 core joints, core_err=30.5px, Z=1.01m",WARNING_RECHECK,23.03
CAP000503,S014,SE01,CAL_009,leaning_left,2,controlled,right,2,INCLUDE_3D_FULL,12,12,30.37,0.402,0.363,1.015,"Full 3D: 12/17 core joints, core_err=30.4px, Z=1.02m",WARNING_RECHECK,23.03
CAP000504,S014,SE01,CAL_009,leaning_left,3,controlled,right,2,INCLUDE_3D_FULL,12,12,29.61,0.392,0.364,1.039,"Full 3D: 12/17 core joints, core_err=29.6px, Z=1.04m",WARNING_RECHECK,23.03
CAP000505,S014,SE01,CAL_009,leaning_left,4,controlled,right,2,INCLUDE_3D_FULL,12,12,28.48,0.392,0.355,1.034,"Full 3D: 12/17 core joints, core_err=28.5px, Z=1.03m",WARNING_RECHECK,23.03
CAP000506,S014,SE01,CAL_009,leaning_left,5,controlled,right,2,INCLUDE_3D_FULL,12,12,29.76,0.383,0.37,1.037,"Full 3D: 12/17 core joints, core_err=29.8px, Z=1.04m",WARNING_RECHECK,23.03
CAP000507,S014,SE01,CAL_009,leaning_right,2,controlled,right,3,INCLUDE_3D_FULL,11,11,18.66,0.319,0.345,0.809,"Full 3D: 11/17 core joints, core_err=18.7px, Z=0.81m",WARNING_RECHECK,23.03
CAP000508,S014,SE01,CAL_009,leaning_right,3,controlled,right,3,INCLUDE_3D_FULL,11,11,18.43,0.318,0.35,0.81,"Full 3D: 11/17 core joints, core_err=18.4px, Z=0.81m",WARNING_RECHECK,23.03
CAP000509,S014,SE01,CAL_009,leaning_right,4,controlled,right,3,INCLUDE_3D_FULL,11,11,17.75,0.321,0.352,0.811,"Full 3D: 11/17 core joints, core_err=17.7px, Z=0.81m",WARNING_RECHECK,23.03
CAP000510,S014,SE01,CAL_009,leaning_right,5,controlled,right,3,INCLUDE_3D_FULL,11,11,19.14,0.318,0.349,0.809,"Full 3D: 11/17 core joints, core_err=19.1px, Z=0.81m",WARNING_RECHECK,23.03
CAP000511,S014,SE01,CAL_009,slouching,1,controlled,right,4,INCLUDE_3D_FULL,10,11,21.94,0.383,0.353,0.881,"Full 3D: 10/17 core joints, core_err=21.9px, Z=0.88m",WARNING_RECHECK,23.03
CAP000512,S014,SE01,CAL_009,slouching,2,controlled,right,4,INCLUDE_3D_FULL,11,11,24.65,0.379,0.333,0.9,"Full 3D: 11/17 core joints, core_err=24.6px, Z=0.90m",WARNING_RECHECK,23.03
CAP000513,S014,SE01,CAL_009,slouching,3,controlled,right,4,INCLUDE_3D_FULL,11,11,22.69,0.383,0.335,0.898,"Full 3D: 11/17 core joints, core_err=22.7px, Z=0.90m",WARNING_RECHECK,23.03
CAP000514,S014,SE01,CAL_009,slouching,4,controlled,right,4,INCLUDE_3D_FULL,9,11,18.13,0.389,,0.861,"Full 3D: 9/17 core joints, core_err=18.1px, Z=0.86m",WARNING_RECHECK,23.03
CAP000515,S014,SE01,CAL_009,slouching,5,controlled,right,4,INCLUDE_3D_FULL,9,11,16.51,0.386,,0.862,"Full 3D: 9/17 core joints, core_err=16.5px, Z=0.86m",WARNING_RECHECK,23.03
CAP000523,S015,SE01,CAL_009,upright,1,controlled,right,5,INCLUDE_3D_FULL,9,11,23.67,0.376,,0.922,"Full 3D: 9/17 core joints, core_err=23.7px, Z=0.92m",WARNING_RECHECK,23.03
CAP000524,S015,SE01,CAL_009,upright,2,controlled,right,5,INCLUDE_3D_FULL,9,11,23.01,0.371,,0.922,"Full 3D: 9/17 core joints, core_err=23.0px, Z=0.92m",WARNING_RECHECK,23.03
CAP000525,S015,SE01,CAL_009,upright,3,controlled,right,5,INCLUDE_3D_FULL,9,11,21.81,0.369,,0.92,"Full 3D: 9/17 core joints, core_err=21.8px, Z=0.92m",WARNING_RECHECK,23.03
CAP000526,S015,SE01,CAL_009,upright,4,controlled,right,5,INCLUDE_3D_FULL,10,12,20.8,0.37,,0.928,"Full 3D: 10/17 core joints, core_err=20.8px, Z=0.93m",WARNING_RECHECK,23.03
CAP000527,S015,SE01,CAL_009,upright,5,controlled,right,5,INCLUDE_3D_FULL,9,11,22.24,0.373,,0.923,"Full 3D: 9/17 core joints, core_err=22.2px, Z=0.92m",WARNING_RECHECK,23.03
CAP000528,S015,SE01,CAL_009,leaning_forward,1,controlled,right,1,INCLUDE_3D_FULL,10,11,20.76,0.387,0.365,0.928,"Full 3D: 10/17 core joints, core_err=20.8px, Z=0.93m",WARNING_RECHECK,23.03
CAP000529,S015,SE01,CAL_009,leaning_forward,2,controlled,right,1,INCLUDE_3D_FULL,10,11,21.15,0.406,0.368,0.93,"Full 3D: 10/17 core joints, core_err=21.2px, Z=0.93m",WARNING_RECHECK,23.03
CAP000530,S015,SE01,CAL_009,leaning_forward,3,controlled,right,1,INCLUDE_3D_FULL,10,11,21.76,0.395,0.366,0.929,"Full 3D: 10/17 core joints, core_err=21.8px, Z=0.93m",WARNING_RECHECK,23.03
CAP000531,S015,SE01,CAL_009,leaning_forward,4,controlled,right,1,INCLUDE_3D_FULL,10,11,21.4,0.401,0.373,0.928,"Full 3D: 10/17 core joints, core_err=21.4px, Z=0.93m",WARNING_RECHECK,23.03
CAP000532,S015,SE01,CAL_009,leaning_forward,5,controlled,right,1,INCLUDE_3D_FULL,10,11,22.58,0.404,0.371,0.929,"Full 3D: 10/17 core joints, core_err=22.6px, Z=0.93m",WARNING_RECHECK,23.03
CAP000533,S015,SE01,CAL_009,leaning_backward,1,controlled,right,0,INCLUDE_3D_FULL,8,11,24.35,,,0.893,"Full 3D: 8/17 core joints, core_err=24.4px, Z=0.89m",WARNING_RECHECK,23.03
CAP000534,S015,SE01,CAL_009,leaning_backward,2,controlled,right,0,INCLUDE_3D_FULL,9,12,26.08,,,0.909,"Full 3D: 9/17 core joints, core_err=26.1px, Z=0.91m",WARNING_RECHECK,23.03
CAP000535,S015,SE01,CAL_009,leaning_backward,3,controlled,right,0,INCLUDE_3D_FULL,8,11,25.87,,,0.893,"Full 3D: 8/17 core joints, core_err=25.9px, Z=0.89m",WARNING_RECHECK,23.03
CAP000536,S015,SE01,CAL_009,leaning_backward,4,controlled,right,0,INCLUDE_3D_FULL,8,11,27.39,,,0.895,"Full 3D: 8/17 core joints, core_err=27.4px, Z=0.90m",WARNING_RECHECK,23.03
CAP000537,S015,SE01,CAL_009,leaning_backward,5,controlled,right,0,INCLUDE_3D_FULL,8,11,26.85,,,0.892,"Full 3D: 8/17 core joints, core_err=26.8px, Z=0.89m",WARNING_RECHECK,23.03
CAP000538,S015,SE01,CAL_009,leaning_left,1,controlled,right,2,INCLUDE_3D_FULL,11,12,35.16,0.371,,1.054,"Full 3D: 11/17 core joints, core_err=35.2px, Z=1.05m",WARNING_RECHECK,23.03
CAP000539,S015,SE01,CAL_009,leaning_left,2,controlled,right,2,INCLUDE_3D_FULL,11,12,34.09,0.37,,1.051,"Full 3D: 11/17 core joints, core_err=34.1px, Z=1.05m",WARNING_RECHECK,23.03
CAP000540,S015,SE01,CAL_009,leaning_left,3,controlled,right,2,INCLUDE_3D_FULL,11,12,34.54,0.376,,1.059,"Full 3D: 11/17 core joints, core_err=34.5px, Z=1.06m",WARNING_RECHECK,23.03
CAP000541,S015,SE01,CAL_009,leaning_left,4,controlled,right,2,INCLUDE_3D_FULL,11,12,35.29,0.381,,1.061,"Full 3D: 11/17 core joints, core_err=35.3px, Z=1.06m",WARNING_RECHECK,23.03
CAP000542,S015,SE01,CAL_009,leaning_left,5,controlled,right,2,INCLUDE_3D_FULL,11,12,35.75,0.37,,1.06,"Full 3D: 11/17 core joints, core_err=35.7px, Z=1.06m",WARNING_RECHECK,23.03
CAP000543,S015,SE01,CAL_009,leaning_right,1,controlled,right,3,INCLUDE_3D_FULL,11,12,15.14,0.313,,0.84,"Full 3D: 11/17 core joints, core_err=15.1px, Z=0.84m",WARNING_RECHECK,23.03
CAP000544,S015,SE01,CAL_009,leaning_right,2,controlled,right,3,INCLUDE_3D_FULL,11,12,15.11,0.334,,0.836,"Full 3D: 11/17 core joints, core_err=15.1px, Z=0.84m",WARNING_RECHECK,23.03
CAP000545,S015,SE01,CAL_009,leaning_right,3,controlled,right,3,INCLUDE_3D_FULL,12,12,18.12,0.338,0.352,0.85,"Full 3D: 12/17 core joints, core_err=18.1px, Z=0.85m",WARNING_RECHECK,23.03
CAP000546,S015,SE01,CAL_009,leaning_right,4,controlled,right,3,INCLUDE_3D_FULL,12,12,19.69,0.317,0.35,0.853,"Full 3D: 12/17 core joints, core_err=19.7px, Z=0.85m",WARNING_RECHECK,23.03
CAP000547,S015,SE01,CAL_009,leaning_right,5,controlled,right,3,INCLUDE_3D_FULL,11,11,18.78,0.314,0.358,0.855,"Full 3D: 11/17 core joints, core_err=18.8px, Z=0.86m",WARNING_RECHECK,23.03
CAP000548,S015,SE01,CAL_009,slouching,1,controlled,right,4,INCLUDE_3D_FULL,11,11,14.43,0.344,,0.904,"Full 3D: 11/17 core joints, core_err=14.4px, Z=0.90m",WARNING_RECHECK,23.03
CAP000549,S015,SE01,CAL_009,slouching,2,controlled,right,4,INCLUDE_3D_FULL,11,11,14.47,0.346,,0.907,"Full 3D: 11/17 core joints, core_err=14.5px, Z=0.91m",WARNING_RECHECK,23.03
CAP000550,S015,SE01,CAL_009,slouching,3,controlled,right,4,INCLUDE_3D_FULL,10,10,14.22,0.345,,0.917,"Full 3D: 10/17 core joints, core_err=14.2px, Z=0.92m",WARNING_RECHECK,23.03
CAP000551,S015,SE01,CAL_009,slouching,4,controlled,right,4,INCLUDE_3D_FULL,10,10,15.33,0.349,,0.922,"Full 3D: 10/17 core joints, core_err=15.3px, Z=0.92m",WARNING_RECHECK,23.03
CAP000552,S015,SE01,CAL_009,slouching,5,controlled,right,4,INCLUDE_3D_FULL,10,11,17.94,0.369,,0.908,"Full 3D: 10/17 core joints, core_err=17.9px, Z=0.91m",WARNING_RECHECK,23.03
CAP000561,S016,SE01,CAL_009,upright,1,controlled,right,5,INCLUDE_3D_FULL,12,14,40.01,0.444,,1.091,"Full 3D: 12/17 core joints, core_err=40.0px, Z=1.09m",WARNING_RECHECK,23.03
CAP000562,S016,SE01,CAL_009,upright,2,controlled,right,5,INCLUDE_3D_FULL,12,14,39.86,0.443,,1.086,"Full 3D: 12/17 core joints, core_err=39.9px, Z=1.09m",WARNING_RECHECK,23.03
CAP000563,S016,SE01,CAL_009,upright,3,controlled,right,5,INCLUDE_3D_FULL,11,14,37.09,0.448,,1.063,"Full 3D: 11/17 core joints, core_err=37.1px, Z=1.06m",WARNING_RECHECK,23.03
CAP000564,S016,SE01,CAL_009,upright,4,controlled,right,5,INCLUDE_3D_FULL,12,14,39.12,0.447,,1.085,"Full 3D: 12/17 core joints, core_err=39.1px, Z=1.09m",WARNING_RECHECK,23.03
CAP000565,S016,SE01,CAL_009,upright,5,controlled,right,5,INCLUDE_3D_FULL,12,14,39.2,0.449,,1.087,"Full 3D: 12/17 core joints, core_err=39.2px, Z=1.09m",WARNING_RECHECK,23.03
CAP000566,S016,SE01,CAL_009,leaning_forward,1,controlled,right,1,INCLUDE_3D_FULL,11,13,28.33,0.487,,1.055,"Full 3D: 11/17 core joints, core_err=28.3px, Z=1.05m",WARNING_RECHECK,23.03
CAP000567,S016,SE01,CAL_009,leaning_forward,2,controlled,right,1,INCLUDE_3D_FULL,11,13,28.62,0.486,,1.053,"Full 3D: 11/17 core joints, core_err=28.6px, Z=1.05m",WARNING_RECHECK,23.03
CAP000568,S016,SE01,CAL_009,leaning_forward,3,controlled,right,1,INCLUDE_3D_FULL,12,14,28.64,0.486,,1.077,"Full 3D: 12/17 core joints, core_err=28.6px, Z=1.08m",WARNING_RECHECK,23.03
CAP000569,S016,SE01,CAL_009,leaning_forward,4,controlled,right,1,INCLUDE_3D_FULL,12,14,28.46,0.483,,1.081,"Full 3D: 12/17 core joints, core_err=28.5px, Z=1.08m",WARNING_RECHECK,23.03
CAP000570,S016,SE01,CAL_009,leaning_forward,5,controlled,right,1,INCLUDE_3D_FULL,11,13,28.36,0.486,,1.055,"Full 3D: 11/17 core joints, core_err=28.4px, Z=1.05m",WARNING_RECHECK,23.03
CAP000571,S016,SE01,CAL_009,leaning_backward,1,controlled,right,0,INCLUDE_3D_WITH_MASKING,10,14,46.39,,,1.04,Partial 3D: 10/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000572,S016,SE01,CAL_009,leaning_backward,2,controlled,right,0,INCLUDE_3D_WITH_MASKING,10,14,46.66,,,1.038,Partial 3D: 10/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000573,S016,SE01,CAL_009,leaning_backward,3,controlled,right,0,INCLUDE_3D_WITH_MASKING,10,14,47.27,,,1.037,Partial 3D: 10/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000574,S016,SE01,CAL_009,leaning_backward,4,controlled,right,0,INCLUDE_3D_WITH_MASKING,10,14,47.88,,,1.04,Partial 3D: 10/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000575,S016,SE01,CAL_009,leaning_backward,5,controlled,right,0,INCLUDE_3D_WITH_MASKING,10,14,47.88,,,1.044,Partial 3D: 10/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000576,S016,SE01,CAL_009,leaning_left,1,controlled,right,2,INCLUDE_3D_WITH_MASKING,11,14,47.1,,,1.174,Partial 3D: 11/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000577,S016,SE01,CAL_009,leaning_left,2,controlled,right,2,INCLUDE_3D_WITH_MASKING,11,14,45.72,,,1.17,Partial 3D: 11/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000578,S016,SE01,CAL_009,leaning_left,3,controlled,right,2,INCLUDE_3D_WITH_MASKING,11,14,46.14,,,1.17,Partial 3D: 11/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000579,S016,SE01,CAL_009,leaning_left,4,controlled,right,2,INCLUDE_3D_WITH_MASKING,11,14,46.59,,,1.171,Partial 3D: 11/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000580,S016,SE01,CAL_009,leaning_left,5,controlled,right,2,INCLUDE_3D_WITH_MASKING,11,14,46.34,,,1.171,Partial 3D: 11/17 core joints - usable with NaN masking,WARNING_RECHECK,23.03
CAP000581,S016,SE01,CAL_009,leaning_right,1,controlled,right,3,INCLUDE_3D_FULL,10,13,26.39,0.388,,0.896,"Full 3D: 10/17 core joints, core_err=26.4px, Z=0.90m",WARNING_RECHECK,23.03
CAP000582,S016,SE01,CAL_009,leaning_right,2,controlled,right,3,INCLUDE_3D_FULL,10,13,25.99,0.38,,0.882,"Full 3D: 10/17 core joints, core_err=26.0px, Z=0.88m",WARNING_RECHECK,23.03
CAP000583,S016,SE01,CAL_009,leaning_right,3,controlled,right,3,INCLUDE_3D_FULL,11,13,29.67,0.387,0.337,0.91,"Full 3D: 11/17 core joints, core_err=29.7px, Z=0.91m",WARNING_RECHECK,23.03
CAP000584,S016,SE01,CAL_009,leaning_right,4,controlled,right,3,INCLUDE_3D_FULL,10,13,27.83,0.402,,0.889,"Full 3D: 10/17 core joints, core_err=27.8px, Z=0.89m",WARNING_RECHECK,23.03
CAP000585,S016,SE01,CAL_009,leaning_right,5,controlled,right,3,INCLUDE_3D_FULL,11,13,30.6,0.393,0.339,0.913,"Full 3D: 11/17 core joints, core_err=30.6px, Z=0.91m",WARNING_RECHECK,23.03
CAP000586,S016,SE01,CAL_009,slouching,1,controlled,right,4,INCLUDE_3D_FULL,12,14,27.61,0.459,,1.051,"Full 3D: 12/17 core joints, core_err=27.6px, Z=1.05m",WARNING_RECHECK,23.03
CAP000587,S016,SE01,CAL_009,slouching,2,controlled,right,4,INCLUDE_3D_FULL,11,13,28.71,0.463,,1.053,"Full 3D: 11/17 core joints, core_err=28.7px, Z=1.05m",WARNING_RECHECK,23.03
CAP000588,S016,SE01,CAL_009,slouching,3,controlled,right,4,INCLUDE_3D_FULL,12,14,27.35,0.46,,1.055,"Full 3D: 12/17 core joints, core_err=27.3px, Z=1.06m",WARNING_RECHECK,23.03
