split,annotation_id,image_id,image_filename,category_id,category_name,bbox_x,bbox_y,bbox_w,bbox_h,area,bbox_valid,bbox_issue
valid,92,88,images2-Copy-2-_jpg.rf.513308aeac1aba699fb6c282f0b4a34b.jpg,1,good_posture,162.15,9.59,277.54,412.16,114390.886,True,
valid,93,89,How-to-Maintain-Neutral-Spine-Copy-2-_jpg.rf.15a63020dfcbe373e79723aa6c3dbd3d.jpg,1,good_posture,273.6,3.47,185.33,311.24,57682.109,True,
valid,94,90,78bed333dd432f0d70aae2a9e8fa7370-Copy_jpg.rf.086d4bdec6a727ce4b384ce040fda633.jpg,4,slouch,43.52,96.22,300.75,495.21,148934.408,True,
valid,95,91,a67dcb23e4c2e37037f5bde07a53af1f-Copy_jpg.rf.a9a98c11f1cb129671a9136794e65b76.jpg,1,good_posture,175,2,297,424,125928,True,
valid,96,92,posture-254-_jpg.rf.903ec44420bacd4623f79c0ba7397b21.jpg,4,slouch,186.67,37.22,297.22,502.92,149477.882,True,
valid,97,93,11376b36328b5aecfce91a930ae7dd13-Copy_jpg.rf.2c99983e2f5421754b6dffe0442124bc.jpg,4,slouch,213.04,90.57,237.32,322.9,76630.628,True,
valid,98,94,sipotion_1749648202573_good_posture_0_87_jpg.rf.a8897cb1f8afafd69f7505d9b16d9434.jpg,1,good_posture,205.33,77.33,348,523.33,182118.84,True,
valid,99,95,posture-665-_jpg.rf.5b75a03650655b9e6d9e90054ff971ea.jpg,4,slouch,86.67,9.36,425,627.86,266840.5,True,
valid,100,96,sipotion_1749658575353_slouch_0_55_jpg.rf.e7d938919df651e030ad7435eef42c9c.jpg,1,good_posture,202.67,50.67,415.33,581.33,241443.789,True,
valid,101,97,898eec2b4ad9d4dba72f74f4007e644b-Copy_jpg.rf.66840d174754f01b4a91f1692990b064.jpg,3,leaning_forward,178.36,192.35,298.77,445.2,133012.404,True,
valid,102,98,sipotion_1749658439192_slouch_0_82_jpg.rf.3c8d6b52423695101c34de965ad5e505.jpg,1,good_posture,241.33,245.33,160,273.33,43732.8,True,
valid,103,99,33d01e7a66dee25ccebf4c35e38658d0-Copy_jpg.rf.69e259c9834119892820f5428827049b.jpg,4,slouch,97.39,38.84,358.26,574.6,205856.196,True,
valid,104,100,posture-314-_jpg.rf.6acdd6bf569b3c8a2b346353c0ab4b27.jpg,2,leaning_backward,1.67,87.22,560,458.47,256743.2,True,
valid,105,101,2717706a396e68f341b88f63e445b64c5-Copy_jpg.rf.d4861e9470f49accab5203166b17b83e.jpg,1,good_posture,28.99,6.28,367.15,624.2,229175.03,True,
valid,106,102,Posture-correction-sitting-2048x1161-Copy_jpg.rf.67e379290ca6ebb646ed4638e356f2f2.jpg,4,slouch,26.04,40.97,196.88,278.21,54773.985,True,
valid,107,102,Posture-correction-sitting-2048x1161-Copy_jpg.rf.67e379290ca6ebb646ed4638e356f2f2.jpg,2,leaning_backward,210.42,52.43,218.75,265.37,58049.688,True,
valid,108,102,Posture-correction-sitting-2048x1161-Copy_jpg.rf.67e379290ca6ebb646ed4638e356f2f2.jpg,1,good_posture,433.33,28.47,193.75,298.35,57805.313,True,
valid,109,103,a32266f248f948449f9c7dceb6b5292a_jpg.rf.8954aaf396de8d1e8c25447323309c3a.jpg,3,leaning_forward,156.52,26.67,303.19,421.08,127667.245,True,
valid,110,103,a32266f248f948449f9c7dceb6b5292a_jpg.rf.8954aaf396de8d1e8c25447323309c3a.jpg,4,slouch,366.96,0,234.2,298.27,69854.834,True,
valid,111,104,1876f9487ac4a54e573bfb7a208a029e_jpg.rf.7d129606ecbc1bf0ba4abb602fd9c3ab.jpg,3,leaning_forward,13.62,32.91,370.49,559.55,207307.679,True,
valid,112,105,fbdc06057eb3328ac3789a7d5ceea517-Copy_jpg.rf.6496d864bfa725134655337591a7cbd4.jpg,4,slouch,102.51,10.89,339.71,431.99,146751.323,True,
valid,113,106,78a07089ecd665b3951e0c3545028f5c_jpg.rf.64c2ecda911a28a56b504cc53f94bf24.jpg,3,leaning_forward,109.32,47.62,343.27,309.45,106224.901,True,
valid,114,107,posture-615-_jpg.rf.8d7f6c727f84e4eb2e3cfaea5cf85d9c.jpg,1,good_posture,155,90.56,367.78,475.13,174743.311,True,
valid,115,108,59c146d54c50e3f829b9a50f72a6b7fa-Copy_jpg.rf.404a3db1277161ef57a8698d8c93ac3b.jpg,4,slouch,46.67,257.23,347.77,382.77,133115.923,True,
valid,116,109,posture-332-_jpg.rf.445755fa5fb210168933ce7db0563105.jpg,4,slouch,190.01,2.22,396.11,637.78,252631.036,True,
valid,117,110,c9491ad49cea73d453803358b2508f57-Copy_jpg.rf.4b7499a5593dc29eb4de0c2f017c8f5b.jpg,4,slouch,214,118,323,360,116280,True,
valid,118,111,posture-507-_jpg.rf.8f66d4f2053db512062e2e8a0534d1d3.jpg,1,good_posture,215,10.55,268.89,558.46,150164.309,True,
valid,119,112,posture-253-_jpg.rf.8d7b694bac7b5c2b461903d4b7b6e7e3.jpg,4,slouch,170,23.88,327.22,539.57,176558.095,True,
valid,120,113,posture-140-_jpg.rf.5b1e87412e506e146360e59438144188.jpg,2,leaning_backward,126.67,145.56,339.44,351.28,119238.483,True,
valid,121,114,952c9d489a4376391098069dde605ff4-Copy_jpg.rf.b377902d055d5021b24459a4c049db85.jpg,4,slouch,88.23,109.24,305.66,382.5,116914.95,True,
valid,122,115,posture-199-_jpg.rf.d2cef090b3d562bf0c95bc4dbe224dca.jpg,4,slouch,170,150.56,282.78,445.11,125868.206,True,
valid,123,116,81842e02a2b88474cf168d2e89fc1d30-Copy_jpg.rf.0710f97d730e30e20c2095a36106d3d2.jpg,4,slouch,75.56,0,419.56,421.33,176773.215,True,
valid,124,117,a0e4c9bc32937f24d184ab8297c010c7-Copy_jpg.rf.ca571112508e38448819b505ff10729e.jpg,2,leaning_backward,101.45,211.42,274.39,368.77,101186.8,True,
valid,125,118,d30ff00ccb4e7da517e131e7bb6911ac-Copy_jpg.rf.97156bdfdc5801f7cf64f4f1724ddfb7.jpg,4,slouch,146.38,168.6,318.36,358.07,113995.165,True,
valid,126,119,8fbf1291964b1c6f0adbbde337b9d5ef-Copy_jpg.rf.bb958d0aabbd5e1134f8f36b9442683b.jpg,2,leaning_backward,70.41,204.55,408.36,359.3,146723.748,True,
valid,127,120,sipotion_1749658310237_slouch_0_76_jpg.rf.c3e02bf96476c3a1be25d71d3b430f11.jpg,2,leaning_backward,14,200,579.33,375.33,217439.929,True,
valid,128,121,72caa2ca1fb3e5e2f073ad9eba4642a3-Copy_jpg.rf.71fc44260f35810a3406ab0f0a1a3fc7.jpg,1,good_posture,33.17,61.69,302.6,525.02,158871.052,True,
valid,129,122,93c555ce64f1fab69293e4f5631cbcce-Copy-2-_jpg.rf.3f3890cfe467aad3d0c341016c42ba77.jpg,2,leaning_backward,74.38,121.66,382.27,448.71,171528.372,True,
valid,130,123,download-1-Copy_jpg.rf.e291aa959ceaca5ddc3b31d3988b1f9b.jpg,1,good_posture,81.45,46.55,295.56,593.45,175400.082,True,
valid,131,124,fdd6e467bfcad201d3cc6ac923ae829f-Copy_jpg.rf.492d6761226bba3de7e36ed23cfde0eb.jpg,3,leaning_forward,97.83,139.5,332.97,259.84,86518.925,True,
valid,132,125,0fc32a3a4348547000601fbb1eae3e94-Copy_jpg.rf.63b4ffb54b24e037b71eec0382a8b992.jpg,3,leaning_forward,113.04,77.29,250.24,328.21,82131.27,True,
valid,133,126,sipotion_1749649871123_slouch_0_61_jpg.rf.c520a724a5d3ba60e60ae054eb4ab412.jpg,1,good_posture,170.67,187.33,254.67,410.67,104585.329,True,
valid,134,127,sipotion_1749642779298_slouch_0_86_jpg.rf.82e6cb6571934949d2bf677d36ba4c5c.jpg,1,good_posture,48,51.33,409.33,586,239867.38,True,
valid,135,128,dc363969c85546a62fa7a83449c00058-Copy_jpg.rf.4584b363d63661677a086d6266aa9c37.jpg,3,leaning_forward,87.15,0.48,280.47,543.43,152415.812,True,
valid,136,129,a9d20aa2783b0cdec9ecb2794ba293f6_jpg.rf.0295454090581e54e46da15c8ea84560.jpg,4,slouch,121.73,176.23,313.63,444.17,139305.037,True,
valid,137,130,b1a1b440cf8dde72bf0050fd51a5348a-Copy_jpg.rf.8d6e4342057f7f41ce19b690f76cfaba.jpg,1,good_posture,14,106,345,515,177675,True,
valid,138,131,posture-616-_jpg.rf.54aeb023a05db6acb203a006a6a929c6.jpg,1,good_posture,80,85.56,413.89,535.65,221700.178,True,
valid,139,132,95f300b6cdfccc43002b0b4391efcc89-Copy_jpg.rf.493800ab5305636a9c207ad2854f2166.jpg,1,good_posture,136,8.53,380.8,629.41,239679.328,True,
valid,140,133,sipotion_1749658269783_slouch_0_83_jpg.rf.7393f3c2b6ef30f8d760ffd841976a21.jpg,4,slouch,3.33,12,450,622.67,280201.5,True,
valid,141,134,sipotion_1749642772961_slouch_0_81_jpg.rf.606b5177cf7a067a95214f5804745d77.jpg,4,slouch,221.33,215.33,300.67,307.33,92404.911,True,
valid,142,134,sipotion_1749642772961_slouch_0_81_jpg.rf.606b5177cf7a067a95214f5804745d77.jpg,4,slouch,564,4.67,74,463.33,34286.42,True,
valid,143,135,posture-130-_jpg.rf.5ad6b0896214a83a060654edd34097cc.jpg,4,slouch,188.34,137.22,346.67,502.78,174298.743,True,
valid,144,136,istockphoto-527344921-612x612-Copy-2-_jpg.rf.74c9d2b0604b847700bd2b773f3424b3.jpg,1,good_posture,132.46,134.78,255.05,388.26,99025.713,True,
valid,145,137,f76cc9fd2cc3177ae5f2fbb0a6606f8d_jpg.rf.90b0297fb008e5372bd0bc01a4640712.jpg,2,leaning_backward,98.93,180.25,362.76,369.15,133912.854,True,
valid,146,138,6b5cc3d65032e3edd263f9f90e424793-Copy_jpg.rf.2eddd80d8f7e05c660ea1e715a694887.jpg,1,good_posture,152,6,470,458,215260,True,
valid,147,139,ec9c1402586471c07a8e6f58355d2787-Copy_jpg.rf.2bc01e16980d57f662365cdc34b78877.jpg,1,good_posture,263.1,20.05,247.06,469.2,115920.552,True,
valid,148,140,posture-298-_jpg.rf.10fbf93f9567e50523f157e095271794.jpg,1,good_posture,141.67,50.56,360,589.44,212198.4,True,
valid,149,141,4ad9540ec4a9101b15e87046f303f0c0-Copy-2-_jpg.rf.38d892556c06e868141008514f655623.jpg,2,leaning_backward,51.84,126.71,390.5,466.64,182222.92,True,
valid,150,142,sipotion_1749643407582_leaning_forward_0_46_jpg.rf.1e9e36d323dd76bf5402f4ec107662d7.jpg,2,leaning_backward,294,167.33,217.33,379.33,82439.789,True,
valid,151,143,d83d919d196e54927215e3e0ce4bbe73_jpg.rf.2a76505b3abf3e306b3eaf9cbd1881a7.jpg,3,leaning_forward,72.46,193.24,243.48,312.68,76131.326,True,
valid,152,144,6f6ba4bd80803fa49fef96ce7cabd1c91-Copy_jpg.rf.7aa8a09c78ebba0c1548555dc85597ca.jpg,3,leaning_forward,78.98,83.85,298.35,389.67,116258.045,True,
valid,153,145,sipotion_1749658568490_leaning_backward_0_44_jpg.rf.ee5163d16e021b829c2fe3c59a192f63.jpg,1,good_posture,214.67,35.33,405.33,604,244819.32,True,
valid,154,146,posture-293-_jpg.rf.c7734904a55dca695d9ecfa5b753e355.jpg,3,leaning_forward,15,92.22,544.44,547.78,298233.343,True,
valid,155,147,a9d891f191864702f024ae4342770987_jpg.rf.9e2d2f3ef484f5cf3280c121d17dc55d.jpg,4,slouch,107.61,30.8,189.85,383.75,72854.938,True,
valid,156,147,a9d891f191864702f024ae4342770987_jpg.rf.9e2d2f3ef484f5cf3280c121d17dc55d.jpg,1,good_posture,308.7,41.67,174.28,373.61,65112.751,True,
valid,157,148,posture-62-_jpg.rf.4d460dcf66e4fa5430cd6d4494de20e2.jpg,3,leaning_forward,118.33,223.1,340,359.12,122100.8,True,
valid,158,149,9fb929be400c5002e2f0cd0337eb266b_jpg.rf.c819eca47bb236d4813cf60b0d9b1f36.jpg,4,slouch,133.88,146.21,87.07,146.35,12742.694,True,
valid,159,149,9fb929be400c5002e2f0cd0337eb266b_jpg.rf.c819eca47bb236d4813cf60b0d9b1f36.jpg,3,leaning_forward,326.53,149.48,102.68,186.59,19159.061,True,
valid,160,149,9fb929be400c5002e2f0cd0337eb266b_jpg.rf.c819eca47bb236d4813cf60b0d9b1f36.jpg,3,leaning_forward,432.1,137.51,123.36,214.52,26463.187,True,
valid,161,150,d6a87d374f2a1d615f59eed5b6b38df4-Copy_jpg.rf.cfe76c4c6b0bf32c8d807149a6d4a338.jpg,4,slouch,116.8,86.93,294.4,432.67,127378.048,True,
valid,162,151,7b89017dc596f89add0284d36671e21d-Copy_jpg.rf.465c9cfc93c54d8232a5de3f45bdefb0.jpg,1,good_posture,44,19,316,598,188968,True,
valid,163,152,5ecd213f80f7319f47061ce6385f3d97-Copy_jpg.rf.91bfce6132fb7a08e48a5aebb6e29e3c.jpg,2,leaning_backward,37.68,223.67,379.71,330.53,125505.546,True,
valid,164,153,eb81401aa31b0635f62e053833cc7443-Copy_jpg.rf.ef555feafc6c86a26c38f09dd6b2ca7f.jpg,1,good_posture,37.68,6.28,311.11,618.41,192393.535,True,
valid,165,154,images-Copy-2-_jpg.rf.2714c13fd3f5aecb8eb37156df450263.jpg,1,good_posture,208,43,266,349,92834,True,
valid,166,155,sipotion_1749648192602_good_posture_0_91_jpg.rf.69d313a1c3e285cf4c517efc1aaef251.jpg,1,good_posture,250,67.33,329.33,534.67,176082.871,True,
valid,167,156,posture-116-_jpg.rf.5c5893301c7459c23e66e38875c6822f.jpg,1,good_posture,193.34,150.55,329.44,354.05,116638.232,True,
valid,168,157,302a01836d072e261341689ba8a2ab15_jpg.rf.f6788e42cf2979085b2f81ae555436da.jpg,2,leaning_backward,56.95,194.59,319.77,381,121832.37,True,
valid,169,158,sipotion_1749658158383_slouch_0_84_jpg.rf.8867e3bb4ae0f7302b7bfec06ae0ef1b.jpg,3,leaning_forward,145.14,55.92,340.19,584.08,198698.175,True,
valid,170,159,posture-289-_jpg.rf.ae8092ca463b4bafb10a62503eb48518.jpg,2,leaning_backward,158.33,93.89,472.22,546.11,257884.064,True,
valid,171,160,posture-250-_jpg.rf.7b303f4603a85492d978f281e8f7ba64.jpg,4,slouch,81.66,70.56,438.89,569.44,249921.522,True,
valid,172,161,544f9fc3c00c3e060cd924b74746e59c_jpg.rf.bed77ea07a2a848eb54cb50b372030eb.jpg,3,leaning_forward,63.77,68.6,308.21,355.25,109491.602,True,
valid,173,162,c1caa2f841f17368b81c38f15447b8cf-Copy_jpg.rf.8c98ee068586133ee895e75ddcf13c48.jpg,4,slouch,179.07,18.79,303.97,437.36,132944.319,True,
valid,174,163,86ef29704f2d54c6e5068ddb28d3ad1d-Copy_jpg.rf.da85e71567818de369694320fdc27bed.jpg,1,good_posture,46.38,142.51,263.77,494.73,130494.932,True,
valid,175,164,sipotion_1749658140051_leaning_forward_0_82_jpg.rf.eb9f1e90789c80521a2a3a9a124d5265.jpg,3,leaning_forward,224,156.67,357.33,482.67,172472.471,True,
valid,176,165,461894a0d79e24a7487b9a9d6bbccb05-Copy_jpg.rf.b45efa5cbd654e3a03c784944c66df01.jpg,1,good_posture,76.57,177.08,256.77,294.44,75603.359,True,
valid,177,166,c0d976a7fa3cf85a18892bae31bc1b84-Copy_jpg.rf.7fbbf5b1426603cdd6f3d6dcccd71541.jpg,1,good_posture,24.66,94.86,428.14,545.14,233396.24,True,
valid,178,167,sipotion_1749648942786_leaning_forward_0_78_jpg.rf.c69ec708e875001702504f406db0b28b.jpg,3,leaning_forward,82,40,384.67,594.67,228751.709,True,
valid,179,168,3e87da47f3303399401aa6078084fb36_jpg.rf.638ac87cf0ca8b8d14d9402ff7590ca1.jpg,2,leaning_backward,100.87,228.41,255.07,339.85,86685.539,True,
valid,180,169,proper-sitting-posture-at-desk-Copy-2-_jpg.rf.4daa4ecfea2a3fbcf50bd186cac86eee.jpg,1,good_posture,78,9,324,440,142560,True,
valid,181,170,sitting-position-for-good-posture-Copy-2-_jpg.rf.397bb8daa4f822a4ea121d8b24bcce63.jpg,1,good_posture,285.46,21.67,210.29,352.91,74213.444,True,
valid,182,171,sipotion_1749658800943_slouch_0_62_jpg.rf.dcbb7a03bd69d8cfd4bf624d2a9808b9.jpg,1,good_posture,234,160,256,443.33,113492.48,True,
valid,183,172,8a210910355fa7d37737ad36acfacf96_jpg.rf.64dc05ef32ebbcaf8a3344326c446406.jpg,3,leaning_forward,53.41,24.7,356.03,449.83,160152.975,True,
valid,184,173,sipotion_1749645303944_slouch_0_58_jpg.rf.9e856dab488170bfc5f34093afec76a7.jpg,4,slouch,85.33,82,363.33,542.67,197168.291,True,
valid,185,174,f37e2c1ed9d9aa63d998bd5a47267e67-Copy_jpg.rf.162c486239ffdb0af01af3ea1bdce381.jpg,1,good_posture,196.52,61.45,431.3,570.53,246069.589,True,
valid,186,175,22d97eb7ab5211a7dab979a1ca9e5220-Copy-2-_jpg.rf.3ef1c616191a3b6b0a21c8c449c5d0b0.jpg,4,slouch,155.63,23.1,421.82,393.11,165821.66,True,
valid,187,176,e17fb7d70c00033624fd798cf8c18c6e-Copy_jpg.rf.5f14be5ea8bf1b34f935cdc4561a4c67.jpg,4,slouch,22.52,73.87,185.67,356.81,66248.913,True,
valid,188,176,e17fb7d70c00033624fd798cf8c18c6e-Copy_jpg.rf.5f14be5ea8bf1b34f935cdc4561a4c67.jpg,1,good_posture,432.59,28.84,155.66,235.23,36615.902,True,
valid,189,177,7fecb34e90cfdd30eb3fe79164dce4c6-Copy_jpg.rf.af4974b3efd5e4e93fededacb50c978a.jpg,4,slouch,80.18,38.87,402.13,367.15,147642.029,True,
valid,190,178,134d30ead329e22fb6848eef387886b4-Copy_jpg.rf.d7e306e91ccc07e55e5d0b0a6b54f587.jpg,4,slouch,87.19,19.37,256.74,428.86,110105.516,True,
valid,191,179,da450f412176a127fba055c488836f04-Copy-2-_jpg.rf.d625a3a93d4c67ceabde1e833f2ec113.jpg,3,leaning_forward,13.92,52.75,416.81,551.42,229837.37,True,
valid,192,180,d14f05abce90fb024fe06da8ddcf723e-Copy_jpg.rf.bed6a063e5ac3bd862965fc83f0a0fb0.jpg,4,slouch,102.81,46.83,279.88,360.64,100935.923,True,
valid,193,181,c36ad258bd18ccf9a724c9cfdbfa74007_jpg.rf.53ecfd7ccf57ceea4788be993ef8438b.jpg,2,leaning_backward,71.31,87.54,432.46,524.75,226933.385,True,
valid,194,182,sipotion_1749645827036_leaning_forward_0_89_jpg.rf.569ab7f92fd686ab01c2c4701d25d8b7.jpg,3,leaning_forward,238.67,114,213.33,261.33,55749.529,True,
valid,195,183,sipotion_1749660905991_leaning_forward_0_88_jpg.rf.544e696145c41c1edf921fe5f8bf1973.jpg,3,leaning_forward,90.48,18.28,421.53,621.71,262069.416,True,
